Date,interest_rate,exchange_rate,interest_rate_MA30,exchange_rate_MA30
2005-08-14,3.85,1.3,4.864,1.3056666666666668
2005-08-15,4.11,1.25,4.874,1.301
2005-08-16,4.18,1.43,4.880666666666667,1.3033333333333335
2005-08-17,5.82,1.3,4.904333333333333,1.3023333333333333
2005-08-18,4.77,1.11,4.944666666666666,1.2973333333333334
2005-08-19,5.6,1.23,5.008333333333334,1.2910000000000001
2005-08-20,4.98,1.2,5.035666666666667,1.2843333333333333
2005-08-21,5.45,1.17,5.0649999999999995,1.2773333333333334
2005-08-22,4.97,1.3,5.072333333333334,1.277
2005-08-23,3.69,1.17,5.0216666666666665,1.2736666666666667
2005-08-24,4.01,1.21,4.992333333333334,1.272
2005-08-25,5.41,1.26,4.994,1.2733333333333332
2005-08-26,4.59,1.25,5.019333333333334,1.2753333333333332
2005-08-27,5.43,1.25,5.038666666666667,1.2713333333333334
2005-08-28,4.93,1.18,5.060999999999999,1.265
2005-08-29,4.11,1.09,5.048,1.2626666666666668
2005-08-30,3.58,1.33,4.988333333333332,1.2696666666666665
2005-08-31,4.21,1.46,4.949333333333333,1.273
2005-09-01,6.29,1.3,4.968,1.2713333333333334
2005-09-02,5.01,1.32,4.984333333333334,1.2716666666666667
2005-09-03,4.3,1.34,4.972333333333333,1.273
2005-09-04,6.11,1.14,5.008333333333334,1.268
2005-09-05,5.25,1.4,4.9719999999999995,1.2693333333333332
2005-09-06,4.35,1.26,4.9303333333333335,1.2666666666666666
2005-09-07,4.22,1.35,4.863333333333333,1.2703333333333333
2005-09-08,4.49,1.32,4.802666666666667,1.2763333333333333
2005-09-09,4.92,1.33,4.757999999999999,1.2763333333333333
2005-09-10,6.31,1.15,4.784,1.2710000000000001
2005-09-11,5.72,1.15,4.858333333333333,1.2653333333333334
2005-09-12,2.79,1.23,4.781666666666666,1.2593333333333334
2005-09-13,4.43,1.33,4.801,1.260333333333333
2005-09-14,5.12,1.15,4.834666666666666,1.2570000000000001
2005-09-15,5.45,1.16,4.876999999999999,1.248
2005-09-16,5.01,1.34,4.85,1.2493333333333334
2005-09-17,4.5,1.27,4.841,1.2546666666666666
2005-09-18,4.54,1.2,4.805666666666666,1.2536666666666667
2005-09-19,5.11,1.17,4.8100000000000005,1.2526666666666666
2005-09-20,4.8,1.24,4.788333333333333,1.255
2005-09-21,5.55,1.28,4.807666666666667,1.2543333333333335
2005-09-22,5.21,1.24,4.858333333333333,1.2566666666666668
2005-09-23,5.11,1.19,4.895,1.256
2005-09-24,4.51,1.38,4.864999999999999,1.2600000000000002
2005-09-25,3.29,1.39,4.821666666666667,1.2646666666666668
2005-09-26,4.05,1.34,4.775666666666666,1.2676666666666667
2005-09-27,4.55,1.23,4.763000000000001,1.2693333333333334
2005-09-28,4.57,1.24,4.778333333333333,1.2743333333333333
2005-09-29,5.29,1.24,4.835333333333334,1.2713333333333334
2005-09-30,4.93,1.21,4.859333333333334,1.2630000000000001
2005-10-01,4.07,1.15,4.785333333333333,1.258
2005-10-02,3.08,1.14,4.721,1.252
2005-10-03,4.73,1.23,4.735333333333333,1.2483333333333333
2005-10-04,5.88,1.15,4.727666666666666,1.2486666666666666
2005-10-05,3.59,1.15,4.672333333333333,1.2403333333333333
2005-10-06,3.11,1.18,4.631,1.2376666666666667
2005-10-07,4.05,1.33,4.625333333333333,1.2369999999999999
2005-10-08,4.71,1.21,4.632666666666666,1.2333333333333334
2005-10-09,6.4,1.08,4.682,1.225
2005-10-10,5.0,1.16,4.638333333333334,1.2253333333333332
2005-10-11,4.82,1.23,4.608333333333333,1.228
2005-10-12,5.98,1.06,4.714666666666668,1.2223333333333335
2005-10-13,4.53,1.1,4.718000000000001,1.2146666666666668
2005-10-14,3.81,1.28,4.674333333333333,1.2189999999999999
2005-10-15,6.12,1.15,4.696666666666667,1.2186666666666668
2005-10-16,6.99,1.21,4.762666666666666,1.2143333333333333
2005-10-17,6.12,1.19,4.816666666666666,1.2116666666666667
2005-10-18,5.78,1.25,4.8580000000000005,1.2133333333333334
2005-10-19,4.98,1.15,4.853666666666666,1.2126666666666668
2005-10-20,4.26,1.15,4.835666666666667,1.2096666666666667
2005-10-21,5.74,1.3,4.842,1.2103333333333335
2005-10-22,4.24,1.31,4.809666666666668,1.2126666666666666
2005-10-23,4.07,1.32,4.775,1.2169999999999999
2005-10-24,4.74,1.22,4.7826666666666675,1.2116666666666664
2005-10-25,4.45,1.24,4.821333333333333,1.2066666666666666
2005-10-26,4.57,1.29,4.838666666666667,1.2049999999999998
2005-10-27,4.85,1.31,4.848666666666667,1.2076666666666667
2005-10-28,4.45,1.21,4.844666666666667,1.2066666666666668
2005-10-29,5.02,1.19,4.8356666666666674,1.2049999999999998
2005-10-30,4.05,1.19,4.806333333333333,1.2043333333333333
2005-10-31,3.98,1.17,4.803333333333334,1.2049999999999998
2005-11-01,5.63,1.39,4.888333333333334,1.2133333333333334
2005-11-02,5.71,1.26,4.921000000000001,1.2143333333333333
2005-11-03,5.72,1.32,4.9156666666666675,1.2199999999999998
2005-11-04,5.06,1.23,4.964666666666667,1.2226666666666666
2005-11-05,5.7,1.34,5.051,1.228
2005-11-06,4.94,1.3,5.0806666666666676,1.227
2005-11-07,5.0,1.25,5.090333333333334,1.2283333333333333
2005-11-08,6.31,1.35,5.0873333333333335,1.2373333333333334
2005-11-09,5.74,1.34,5.112,1.2433333333333332
2005-11-10,4.86,1.34,5.113333333333333,1.247
2005-11-11,4.12,1.31,5.051333333333333,1.2553333333333332
2005-11-12,3.93,1.17,5.031333333333333,1.2576666666666665
2005-11-13,5.15,1.19,5.076000000000001,1.2546666666666666
2005-11-14,6.14,1.27,5.076666666666667,1.2586666666666666
2005-11-15,4.45,1.21,4.992,1.2586666666666666
2005-11-16,4.26,1.24,4.930000000000001,1.2603333333333333
2005-11-17,3.43,1.23,4.851666666666666,1.2596666666666667
2005-11-18,4.39,1.27,4.832,1.2636666666666667
2005-11-19,4.49,1.49,4.839666666666667,1.275
2005-11-20,3.65,1.6,4.77,1.285
2005-11-21,3.92,1.39,4.759333333333333,1.2876666666666667
2005-11-22,4.99,1.33,4.790000000000001,1.288
2005-11-23,5.13,1.22,4.803,1.288
2005-11-24,4.26,1.07,4.796666666666667,1.2823333333333333
2005-11-25,4.62,1.24,4.798333333333334,1.2806666666666666
2005-11-26,3.94,1.28,4.768,1.2796666666666667
2005-11-27,4.04,1.11,4.754333333333333,1.2763333333333333
2005-11-28,5.1,1.18,4.757,1.276
2005-11-29,4.01,1.28,4.755666666666667,1.2790000000000001
2005-11-30,5.84,1.26,4.817666666666667,1.282
2005-12-01,4.13,1.25,4.767666666666667,1.2773333333333334
2005-12-02,4.29,1.35,4.720333333333333,1.2803333333333335
2005-12-03,5.55,1.38,4.714666666666667,1.2823333333333335
2005-12-04,5.3,1.27,4.722666666666667,1.2836666666666665
2005-12-05,6.05,1.3,4.734333333333334,1.2823333333333335
2005-12-06,4.08,1.34,4.705666666666667,1.2836666666666665
2005-12-07,3.72,1.38,4.662999999999999,1.288
2005-12-08,4.51,1.34,4.603,1.2876666666666665
2005-12-09,5.35,1.31,4.59,1.2866666666666666
2005-12-10,4.26,1.19,4.569999999999999,1.2816666666666665
2005-12-11,5.39,1.11,4.612333333333334,1.275
2005-12-12,6.65,1.21,4.703,1.2763333333333333
2005-12-13,5.37,1.41,4.710333333333333,1.2836666666666667
2005-12-14,5.07,1.29,4.674666666666667,1.2843333333333333
2005-12-15,5.33,1.16,4.704,1.2826666666666666
2006-01-18,5.59,1.13,4.748333333333333,1.279
2006-01-19,4.79,1.22,4.793666666666667,1.2786666666666666
2006-01-20,4.21,1.3,4.7876666666666665,1.2796666666666665
2006-01-21,3.59,1.29,4.757666666666666,1.2730000000000001
2006-01-22,4.28,1.23,4.778666666666667,1.2606666666666666
2006-01-23,4.71,1.32,4.805000000000001,1.2583333333333333
2006-01-24,3.96,1.27,4.770666666666666,1.2563333333333335
2006-01-25,3.98,1.16,4.732333333333333,1.2543333333333335
2006-01-26,5.84,1.32,4.785,1.2626666666666668
2006-01-27,4.67,1.42,4.786666666666666,1.2686666666666668
2006-01-28,4.44,1.37,4.803333333333333,1.2716666666666667
2006-01-29,4.47,1.21,4.817666666666667,1.275
2006-01-30,4.93,1.25,4.812,1.2773333333333334
2006-01-31,2.72,1.34,4.769,1.2793333333333334
2006-02-01,3.8,1.23,4.701,1.2783333333333333
2006-02-02,4.69,1.23,4.719666666666667,1.2776666666666665
2006-02-03,5.05,1.1,4.745,1.2693333333333332
2006-02-04,3.16,1.22,4.665333333333333,1.2639999999999998
2006-02-05,3.71,1.23,4.612333333333334,1.2626666666666668
2006-02-06,5.29,1.25,4.587,1.261
2006-02-07,4.89,1.27,4.614000000000001,1.2586666666666666
2006-02-08,4.52,1.17,4.640666666666666,1.2516666666666665
2006-02-09,5.46,1.22,4.672333333333333,1.2476666666666667
2006-02-10,4.16,1.3,4.632666666666666,1.2473333333333334
2006-02-11,3.82,1.24,4.618,1.2489999999999999
2006-02-12,3.91,1.14,4.568666666666667,1.25
2006-02-13,4.14,1.22,4.484999999999999,1.2503333333333333
2006-02-14,4.19,1.14,4.445666666666667,1.2413333333333332
2006-02-15,4.5,1.26,4.426666666666666,1.2403333333333333
2006-02-16,3.49,1.33,4.365333333333334,1.246
2006-02-17,4.38,1.29,4.325,1.2513333333333334
2006-02-18,3.04,1.29,4.266666666666667,1.2536666666666667
2006-02-19,4.64,1.33,4.281000000000001,1.2546666666666666
2006-02-20,5.4,1.34,4.341333333333334,1.2563333333333333
2006-02-21,5.77,1.37,4.391,1.261
2006-02-22,4.38,1.29,4.38,1.26
2006-02-23,3.44,1.24,4.362666666666667,1.259
2006-02-24,3.72,1.09,4.354,1.2566666666666668
2006-02-25,3.87,1.37,4.288333333333333,1.2583333333333333
2006-02-26,3.94,1.32,4.264,1.255
2006-02-27,4.14,1.2,4.2540000000000004,1.2493333333333334
2006-02-28,4.6,1.22,4.258333333333334,1.2496666666666667
2006-03-01,2.67,1.17,4.183,1.247
2006-03-02,4.88,1.45,4.255,1.2506666666666666
2006-03-03,4.8,1.23,4.288333333333333,1.2506666666666668
2006-03-04,4.31,1.31,4.275666666666667,1.2533333333333334
2006-03-05,4.25,1.2,4.249,1.2566666666666668
2006-03-06,3.57,1.18,4.262666666666666,1.2553333333333334
2006-03-07,4.36,1.15,4.2843333333333335,1.2526666666666666
2006-03-08,6.02,1.22,4.308666666666666,1.2516666666666665
2006-03-09,4.29,1.32,4.288666666666667,1.2533333333333334
2006-03-10,3.88,1.31,4.267333333333334,1.258
2006-03-11,4.18,1.24,4.224666666666667,1.2586666666666668
2006-03-12,3.75,1.31,4.211,1.259
2006-03-13,3.85,1.32,4.212,1.2616666666666667
2006-03-14,4.11,1.25,4.218666666666667,1.2653333333333334
2006-03-15,4.97,1.34,4.246333333333333,1.2693333333333334
2006-03-16,4.54,1.41,4.258,1.2783333333333333
2006-03-17,4.47,1.36,4.257000000000001,1.2816666666666665
2006-03-18,3.68,1.26,4.263333333333333,1.2793333333333334
2006-03-19,3.84,1.35,4.245333333333333,1.2813333333333332
2006-03-20,3.64,1.35,4.265333333333333,1.2833333333333334
2006-03-21,4.44,1.38,4.258666666666667,1.2850000000000001
2006-03-22,4.49,1.38,4.2283333333333335,1.2863333333333336
2006-03-23,4.26,1.37,4.178,1.2863333333333336
2006-03-24,5.79,1.29,4.225,1.2863333333333336
2006-03-25,4.99,1.19,4.276666666666667,1.2846666666666666
2006-03-26,4.61,1.17,4.306333333333333,1.2873333333333332
2006-03-27,4.06,1.18,4.312666666666667,1.281
2006-03-28,4.3,1.25,4.324666666666667,1.2786666666666666
2006-03-29,3.75,1.31,4.3116666666666665,1.2823333333333333
2006-03-30,3.51,1.11,4.275333333333333,1.2786666666666666
2006-03-31,4.49,1.19,4.336,1.2793333333333332
2006-04-01,5.33,1.41,4.351,1.278
2006-04-02,5.42,1.18,4.371666666666667,1.2763333333333333
2006-04-03,5.49,1.25,4.4110000000000005,1.2743333333333335
2006-04-04,5.35,1.38,4.447666666666667,1.2803333333333333
2006-04-05,4.81,1.3,4.489000000000001,1.2843333333333333
2006-04-06,3.15,1.28,4.448666666666667,1.2886666666666668
2006-04-07,5.23,1.32,4.4223333333333334,1.2920000000000003
2006-04-08,4.38,1.29,4.425333333333334,1.2910000000000001
2006-04-09,4.01,1.25,4.429666666666666,1.2890000000000001
2006-04-10,5.21,1.25,4.464,1.2893333333333332
2006-04-11,4.92,1.24,4.503,1.287
2006-04-12,5.49,1.31,4.557666666666666,1.2866666666666666
2006-04-13,4.48,1.42,4.569999999999999,1.2923333333333333
2006-04-14,4.23,1.28,4.545333333333334,1.2903333333333333
2006-04-15,4.81,1.26,4.554333333333334,1.2853333333333334
2006-04-16,4.66,1.32,4.560666666666667,1.284
2006-04-17,4.5,1.39,4.588,1.2883333333333333
2006-04-18,3.98,1.27,4.592666666666667,1.2856666666666667
2006-04-19,6.64,1.19,4.692666666666666,1.2803333333333335
2006-04-20,5.06,1.3,4.713333333333333,1.2776666666666665
2006-04-21,3.46,1.21,4.679,1.272
2006-04-22,3.24,1.32,4.645,1.2703333333333333
2006-04-23,4.12,1.37,4.589333333333333,1.273
2006-04-24,3.98,1.21,4.555666666666666,1.2736666666666667
2006-04-25,4.2,1.32,4.542,1.2786666666666666
2006-04-26,3.98,1.29,4.539333333333333,1.2823333333333333
2006-04-27,3.49,1.15,4.512333333333332,1.279
2006-04-28,5.0,1.21,4.554,1.2756666666666665
2006-04-29,5.02,1.23,4.604333333333333,1.2796666666666667
2006-04-30,5.58,1.3,4.640666666666666,1.2833333333333334
2006-05-01,4.8,1.22,4.623,1.277
2006-05-02,3.01,1.27,4.542666666666666,1.28
2006-05-03,4.78,1.2,4.519000000000001,1.278333333333333
2006-05-04,6.74,1.21,4.565333333333333,1.2726666666666666
2006-05-05,5.35,1.2,4.583333333333333,1.2693333333333332
2006-05-06,4.96,1.22,4.643666666666666,1.2673333333333332
2006-05-07,4.98,1.16,4.6353333333333335,1.262
2006-05-08,4.68,1.2,4.645333333333332,1.259
2006-05-09,3.99,1.17,4.644666666666667,1.2563333333333333
2006-05-10,3.53,1.32,4.588666666666667,1.2586666666666666
2006-05-11,3.79,1.17,4.551,1.2563333333333335
2006-05-12,5.01,1.23,4.535,1.2536666666666667
2006-05-13,4.03,1.36,4.52,1.2516666666666665
2006-05-14,4.26,1.33,4.521,1.2533333333333332
2006-05-15,4.08,1.19,4.496666666666666,1.2510000000000001
2006-05-16,3.3,1.29,4.451333333333333,1.25
2006-05-17,5.84,1.39,4.4959999999999996,1.25
2006-05-18,5.0,1.38,4.53,1.2536666666666667
2006-05-19,4.14,1.24,4.446666666666666,1.2553333333333332
2006-05-20,3.73,1.29,4.402333333333334,1.255
2006-05-21,3.6,1.26,4.407,1.2566666666666668
2006-05-22,4.78,1.35,4.458333333333333,1.2576666666666665
2006-05-23,3.92,1.31,4.451666666666666,1.2556666666666667
2006-05-24,3.57,1.2,4.438,1.2553333333333334
2006-05-25,3.89,1.16,4.427666666666667,1.25
2006-05-26,4.55,1.18,4.446666666666667,1.2463333333333333
2006-05-27,3.5,1.33,4.447000000000001,1.2523333333333333
2006-05-28,4.65,1.29,4.435333333333333,1.2550000000000001
2006-05-29,5.12,1.34,4.438666666666666,1.2586666666666666
2006-05-30,3.66,1.24,4.374666666666667,1.2566666666666668
2006-05-31,4.85,1.28,4.376333333333333,1.2586666666666668
2006-06-01,5.31,1.3,4.453,1.2596666666666667
2006-06-02,4.0,1.26,4.4270000000000005,1.2616666666666667
2006-06-03,3.67,1.21,4.324666666666666,1.2616666666666667
2006-06-04,2.32,1.23,4.2236666666666665,1.2626666666666668
2006-06-05,4.14,1.21,4.1963333333333335,1.2623333333333333
2006-06-06,3.88,1.14,4.159666666666666,1.2616666666666665
2006-06-07,4.37,1.16,4.149333333333333,1.2603333333333333
2006-06-08,5.48,1.1,4.199,1.258
2006-06-09,4.92,1.29,4.245333333333333,1.2570000000000001
2006-06-10,4.04,1.22,4.253666666666667,1.2586666666666666
2006-06-11,4.43,1.12,4.234333333333334,1.255
2006-06-12,5.45,1.2,4.281666666666666,1.2496666666666667
2006-06-13,4.67,1.18,4.295333333333333,1.2446666666666668
2006-06-14,5.13,1.18,4.330333333333333,1.2443333333333333
2006-06-15,5.43,1.31,4.401333333333333,1.245
2006-06-16,3.32,1.34,4.317333333333333,1.2433333333333332
2006-06-17,5.08,1.24,4.319999999999999,1.2386666666666668
2006-06-18,2.95,1.27,4.280333333333333,1.2396666666666667
2006-06-19,2.63,1.24,4.243666666666667,1.238
2006-06-20,4.79,1.24,4.283333333333333,1.2373333333333332
2006-06-21,4.48,1.18,4.2733333333333325,1.2316666666666667
2006-06-22,4.54,1.22,4.294,1.2286666666666666
2006-06-23,4.76,1.34,4.333666666666667,1.2333333333333334
2006-06-24,4.34,1.26,4.348666666666667,1.2366666666666668
2006-06-25,4.05,1.16,4.332,1.236
2006-06-26,4.26,1.17,4.357333333333333,1.2306666666666668
2006-06-27,4.67,1.24,4.358,1.2289999999999999
2006-06-28,5.04,1.23,4.355333333333333,1.2253333333333332
2006-06-29,4.35,1.19,4.378333333333333,1.2236666666666667
2006-06-30,3.89,1.27,4.346333333333333,1.2233333333333332
2006-07-01,4.35,1.27,4.314333333333334,1.2223333333333335
2006-07-02,4.51,1.12,4.331333333333333,1.2176666666666667
2006-07-03,4.24,1.17,4.350333333333333,1.2163333333333335
2006-07-04,4.63,1.21,4.427333333333333,1.2156666666666667
2006-07-05,4.25,1.33,4.430999999999999,1.2196666666666667
2006-07-06,3.0,1.17,4.401666666666666,1.2206666666666668
2006-07-07,3.67,1.32,4.378333333333333,1.226
2006-07-08,5.7,1.15,4.385666666666666,1.2276666666666667
2006-07-09,5.36,1.24,4.400333333333333,1.226
2006-07-10,6.3,1.32,4.475666666666667,1.2293333333333334
2006-07-11,6.11,1.22,4.531666666666666,1.2326666666666668
2006-07-12,5.78,1.11,4.542666666666666,1.2296666666666667
2006-07-13,6.31,1.18,4.597333333333333,1.2296666666666667
2006-07-14,5.07,1.22,4.595333333333333,1.231
2006-07-15,2.87,1.26,4.51,1.2293333333333332
2006-07-16,3.34,1.21,4.510666666666666,1.225
2006-07-17,2.8,1.18,4.434666666666668,1.2229999999999999
2006-07-18,3.59,1.1,4.456,1.2173333333333334
2006-07-19,3.9,1.24,4.498333333333333,1.2173333333333334
2006-07-20,4.83,1.21,4.499666666666667,1.2163333333333335
2006-07-21,3.65,1.26,4.4719999999999995,1.219
2006-07-22,3.47,1.1,4.436333333333334,1.215
2006-07-23,5.02,1.14,4.444999999999999,1.2083333333333333
2006-07-24,4.94,1.16,4.465,1.2049999999999998
2006-07-25,4.65,1.15,4.484999999999999,1.2046666666666668
2006-07-26,3.31,1.17,4.453333333333333,1.2046666666666668
2006-07-27,4.71,1.29,4.454666666666667,1.2063333333333333
2006-07-28,4.25,1.11,4.428333333333333,1.2023333333333333
2006-07-29,3.99,1.04,4.416333333333333,1.1973333333333331
2006-07-30,4.27,1.11,4.429,1.192
2006-07-31,4.35,1.15,4.428999999999999,1.188
2006-08-01,5.65,1.12,4.467,1.188
2006-08-02,5.59,1.19,4.512,1.1886666666666665
2006-08-03,5.05,1.15,4.526,1.1866666666666665
2006-08-04,5.6,1.13,4.571,1.18
2006-08-05,4.54,1.23,4.622333333333333,1.182
2006-08-06,5.21,1.21,4.673666666666667,1.1783333333333332
2006-08-07,5.09,1.11,4.653333333333333,1.177
2006-08-08,4.87,1.18,4.6370000000000005,1.175
2006-08-09,4.73,1.23,4.584666666666666,1.172
2006-08-10,4.56,1.29,4.533,1.1743333333333332
2006-08-11,4.27,1.21,4.482666666666668,1.1776666666666666
2006-08-12,4.48,1.25,4.421666666666667,1.18
2006-08-13,4.78,1.11,4.412,1.1763333333333332
2006-08-14,5.07,1.08,4.485333333333333,1.1703333333333332
2006-08-15,3.57,1.25,4.492999999999999,1.1716666666666666
2006-08-16,4.04,1.29,4.5343333333333335,1.1753333333333333
2006-08-17,3.77,1.21,4.540333333333334,1.1789999999999998
2006-08-18,5.78,1.11,4.603,1.1746666666666665
2006-08-19,4.67,1.17,4.597666666666667,1.1733333333333331
2006-08-20,4.31,1.2,4.619666666666666,1.1713333333333333
2006-08-21,4.35,1.18,4.649,1.174
2006-08-22,3.84,1.09,4.609666666666667,1.1723333333333332
2006-08-23,4.76,1.24,4.603666666666666,1.175
2006-08-24,5.25,1.31,4.623666666666666,1.1803333333333335
2006-08-25,4.38,1.22,4.6593333333333335,1.182
2006-08-26,4.08,1.08,4.638333333333334,1.175
2006-08-27,4.55,1.12,4.648333333333334,1.1753333333333336
2006-08-28,4.03,1.11,4.649666666666667,1.1776666666666669
2006-08-29,4.53,1.23,4.658333333333333,1.1816666666666669
2006-08-30,3.86,1.14,4.6419999999999995,1.1813333333333333
2006-08-31,5.14,1.23,4.625,1.1849999999999998
2006-09-01,6.24,1.15,4.646666666666666,1.1836666666666669
2006-09-02,5.61,1.25,4.665333333333334,1.187
2006-09-03,5.0,1.24,4.645333333333334,1.1906666666666665
2006-09-04,3.99,1.18,4.627,1.1889999999999998
2006-09-05,5.0,1.19,4.620000000000001,1.1883333333333335
2006-09-06,3.74,1.15,4.575,1.1896666666666667
2006-09-07,4.11,1.23,4.549666666666667,1.1913333333333331
2006-09-08,3.99,1.12,4.525,1.1876666666666666
2006-09-09,4.44,1.03,4.521000000000001,1.179
2006-09-10,5.07,1.08,4.547666666666667,1.1746666666666667
2006-09-11,4.29,1.08,4.541333333333333,1.169
2006-09-12,5.15,1.12,4.553666666666667,1.1693333333333333
2006-09-13,3.89,1.06,4.514333333333332,1.1686666666666667
2006-09-14,4.06,1.13,4.530666666666666,1.1646666666666667
2006-09-15,3.34,1.21,4.507333333333333,1.1620000000000001
2006-09-16,4.27,1.27,4.524,1.1640000000000001
2006-09-17,5.22,1.19,4.505333333333334,1.1666666666666667
2006-09-18,4.28,1.22,4.492333333333334,1.1683333333333334
2006-09-19,3.85,1.3,4.477,1.1716666666666666
2006-09-20,3.53,1.33,4.449666666666667,1.1766666666666665
2006-09-21,3.21,1.08,4.428666666666667,1.1763333333333335
2006-09-22,3.16,1.11,4.375333333333334,1.1720000000000002
2006-09-23,3.48,1.24,4.316333333333334,1.1696666666666666
2006-09-24,3.92,1.21,4.301,1.1693333333333333
2006-09-25,3.38,1.26,4.277666666666667,1.1753333333333333
2006-09-26,4.98,1.16,4.292,1.1766666666666665
2006-09-27,3.86,1.16,4.286333333333333,1.1783333333333332
2006-09-28,3.79,1.16,4.261666666666667,1.176
2006-09-29,4.52,1.11,4.283666666666667,1.175
2006-09-30,5.32,1.22,4.289666666666666,1.1746666666666667
2006-10-01,4.68,1.25,4.237666666666667,1.178
2006-10-02,5.0,1.15,4.217333333333333,1.1746666666666665
2006-10-03,4.24,1.23,4.191999999999999,1.1743333333333335
2006-10-04,3.78,1.29,4.185,1.1780000000000002
2006-10-05,3.63,1.16,4.139333333333334,1.1769999999999998
2006-10-06,4.84,1.15,4.176,1.177
2006-10-07,4.31,1.17,4.182666666666666,1.175
2006-10-08,3.42,1.09,4.163666666666667,1.174
2006-10-09,3.84,1.2,4.143666666666666,1.1796666666666664
2006-10-10,4.81,1.32,4.135,1.1876666666666664
2006-10-11,4.03,1.16,4.126333333333333,1.1903333333333335
2006-10-12,4.29,1.13,4.097666666666666,1.1906666666666665
2006-10-13,4.76,1.08,4.126666666666667,1.1913333333333334
2006-10-14,4.12,1.24,4.128666666666667,1.1949999999999998
2006-10-15,3.71,1.2,4.141,1.1946666666666665
2006-10-16,4.55,1.2,4.150333333333333,1.1923333333333335
2006-10-17,5.03,1.31,4.144,1.1963333333333332
2006-10-18,4.4,1.22,4.148,1.196333333333333
2006-10-19,5.91,1.26,4.216666666666667,1.195
2006-10-20,5.24,1.17,4.273666666666667,1.1896666666666667
2006-10-21,3.88,1.27,4.296,1.1960000000000002
2006-10-22,4.12,1.19,4.328,1.1986666666666665
2006-10-23,5.0,1.32,4.378666666666667,1.2013333333333334
2006-10-24,4.37,1.08,4.393666666666666,1.197
2006-10-25,4.13,1.18,4.418666666666667,1.1943333333333335
2006-10-26,3.36,1.07,4.3646666666666665,1.1913333333333334
2006-10-27,4.03,1.08,4.370333333333334,1.1886666666666668
2006-10-28,2.75,1.14,4.335666666666667,1.188
2006-10-29,4.9,1.22,4.348333333333333,1.1916666666666667
2006-10-30,4.74,1.17,4.329,1.1900000000000002
2006-10-31,3.2,1.31,4.279666666666667,1.192
2006-11-01,3.9,1.19,4.243,1.1933333333333336
2006-11-02,4.13,1.34,4.239333333333334,1.1969999999999998
2006-11-03,4.12,1.31,4.250666666666667,1.1976666666666667
2006-11-04,4.68,1.14,4.285666666666667,1.197
2006-11-05,6.07,1.25,4.326666666666666,1.2003333333333333
2006-11-06,3.91,1.04,4.3133333333333335,1.1960000000000002
2006-11-07,4.21,1.13,4.339666666666667,1.1973333333333334
2006-11-08,4.57,1.27,4.364000000000001,1.1996666666666667
2006-11-09,4.11,1.25,4.3406666666666665,1.1973333333333334
2006-11-10,3.59,1.31,4.326,1.2023333333333333
2006-11-11,4.51,1.37,4.333333333333333,1.2103333333333335
2006-11-12,4.94,1.22,4.339333333333333,1.2149999999999999
2006-11-13,4.92,1.23,4.366,1.2146666666666668
2006-11-14,4.3,1.25,4.385666666666666,1.2163333333333335
2006-11-15,4.7,1.33,4.390666666666666,1.2206666666666666
2006-11-16,4.23,1.32,4.364000000000001,1.221
2006-11-17,3.54,1.21,4.335333333333334,1.2206666666666668
2006-11-18,4.08,1.09,4.274333333333333,1.2149999999999999
2006-11-19,3.34,1.26,4.211,1.2180000000000002
2006-11-20,4.29,1.29,4.224666666666667,1.2186666666666668
2006-11-21,3.89,1.31,4.2170000000000005,1.2226666666666666
2006-11-22,2.47,1.22,4.132666666666667,1.2193333333333336
2006-11-23,4.1,1.22,4.123666666666667,1.224
2006-11-24,4.88,1.15,4.148666666666667,1.2229999999999999
2006-11-25,3.61,1.17,4.157,1.2263333333333333
2006-11-26,3.69,1.22,4.145666666666667,1.231
2006-11-27,5.02,1.25,4.221333333333333,1.2346666666666666
2006-11-28,5.61,1.19,4.245,1.2336666666666667
2006-11-29,5.73,1.06,4.2780000000000005,1.23
2006-11-30,4.03,1.27,4.305666666666667,1.2286666666666666
2006-12-01,4.39,1.23,4.322,1.23
2006-12-02,4.83,1.27,4.3453333333333335,1.2276666666666667
2006-12-03,4.38,1.1,4.354,1.2206666666666666
2006-12-04,4.64,1.26,4.352666666666667,1.2246666666666668
2006-12-05,3.14,1.39,4.255,1.2293333333333332
2006-12-06,4.35,1.21,4.269666666666667,1.2349999999999999
2006-12-07,4.69,1.25,4.285666666666667,1.2389999999999999
2006-12-08,5.32,1.22,4.310666666666666,1.2373333333333332
2006-12-09,4.82,1.26,4.334333333333333,1.2376666666666667
2006-12-10,4.28,1.19,4.357333333333333,1.2336666666666667
2006-12-11,5.86,1.28,4.402333333333334,1.2306666666666668
2006-12-12,6.26,1.26,4.446333333333333,1.232
2006-12-13,4.96,1.27,4.447666666666667,1.2333333333333334
2006-12-14,3.97,1.24,4.4366666666666665,1.2329999999999999
2006-12-15,4.16,1.15,4.418666666666667,1.227
2007-01-18,5.62,1.35,4.465,1.228
2007-01-19,5.82,1.31,4.5409999999999995,1.2313333333333332
2007-01-20,5.42,1.51,4.5856666666666674,1.2453333333333334
2007-01-21,5.78,1.61,4.667000000000001,1.2570000000000001
2007-01-22,6.62,1.4,4.744666666666666,1.2606666666666666
2007-01-23,5.51,1.3,4.798666666666667,1.2603333333333333
2007-01-24,5.19,1.46,4.889333333333334,1.2683333333333333
2007-01-25,4.67,1.25,4.908333333333333,1.2693333333333332
