Date,interest_rate,exchange_rate,interest_rate_MA30,exchange_rate_MA30
2002-08-12,4.52,1.17,4.427666666666666,1.1703333333333332
2002-08-13,4.68,1.19,4.421666666666667,1.1729999999999998
2002-08-14,4.76,1.19,4.438666666666666,1.169
2002-08-15,5.68,1.21,4.484666666666667,1.163
2002-08-16,4.69,1.17,4.489,1.1649999999999998
2002-08-17,5.91,1.09,4.548666666666666,1.159
2002-08-18,4.61,1.0,4.544333333333333,1.155
2002-08-19,4.68,1.21,4.561666666666667,1.1573333333333333
2002-08-20,4.63,1.38,4.548666666666667,1.165333333333333
2002-08-21,5.32,1.37,4.556333333333333,1.1706666666666667
2002-08-22,4.4,1.1,4.5520000000000005,1.1676666666666664
2002-08-23,5.15,1.26,4.545000000000001,1.1723333333333334
2002-08-24,5.56,1.23,4.555666666666666,1.1793333333333331
2002-08-25,4.2,1.17,4.541333333333333,1.1813333333333333
2002-08-26,4.27,1.17,4.522333333333333,1.181
2002-08-27,4.99,1.19,4.542,1.181
2002-08-28,5.83,1.1,4.571,1.1763333333333332
2002-08-29,5.01,1.15,4.572666666666667,1.1723333333333334
2002-08-30,5.07,1.02,4.601666666666666,1.1683333333333334
2002-08-31,4.52,1.18,4.614333333333334,1.1723333333333334
2002-09-01,4.1,1.25,4.604666666666666,1.1756666666666669
2002-09-02,3.26,1.24,4.562666666666667,1.18
2002-09-03,4.98,1.18,4.617,1.1813333333333333
2002-09-04,4.09,1.18,4.630666666666667,1.1826666666666665
2002-09-05,4.4,1.16,4.659,1.183
2002-09-06,5.45,1.23,4.6803333333333335,1.186
2002-09-07,6.09,1.04,4.757000000000001,1.1806666666666665
2002-09-08,6.69,1.24,4.854333333333333,1.1826666666666665
2002-09-09,4.63,1.28,4.8580000000000005,1.1856666666666666
2002-09-10,5.2,1.26,4.912333333333333,1.187
2002-09-11,4.86,1.19,4.923666666666667,1.1876666666666666
2002-09-12,4.46,1.11,4.916333333333333,1.185
2002-09-13,4.6,1.22,4.9110000000000005,1.186
2002-09-14,4.25,1.16,4.863333333333333,1.1843333333333335
2002-09-15,4.4,1.21,4.853666666666667,1.1856666666666666
2002-09-16,5.22,1.06,4.8306666666666676,1.1846666666666665
2002-09-17,5.13,1.21,4.848,1.1916666666666667
2002-09-18,4.85,1.17,4.853666666666666,1.190333333333333
2002-09-19,4.13,1.06,4.837,1.1796666666666666
2002-09-20,4.63,1.11,4.813999999999999,1.1709999999999998
2002-09-21,5.24,1.1,4.842,1.171
2002-09-22,5.23,1.1,4.844666666666666,1.1656666666666666
2002-09-23,4.97,1.13,4.825,1.1623333333333334
2002-09-24,4.62,1.06,4.8389999999999995,1.1586666666666665
2002-09-25,3.81,1.0,4.823666666666667,1.1529999999999998
2002-09-26,3.3,1.0,4.767333333333334,1.1466666666666667
2002-09-27,4.76,1.1,4.7316666666666665,1.1466666666666667
2002-09-28,3.75,1.09,4.689666666666667,1.1446666666666667
2002-09-29,2.66,1.19,4.609333333333334,1.1503333333333332
2002-09-30,4.51,1.35,4.609,1.156
2002-10-01,3.99,1.29,4.605333333333333,1.1573333333333333
2002-10-02,3.65,1.18,4.618333333333334,1.1553333333333335
2002-10-03,4.02,1.08,4.586333333333333,1.1520000000000001
2002-10-04,4.36,1.29,4.595333333333333,1.1556666666666666
2002-10-05,5.21,1.18,4.622333333333334,1.1563333333333332
2002-10-06,4.55,1.11,4.592333333333333,1.1523333333333334
2002-10-07,4.14,1.09,4.527333333333333,1.1540000000000001
2002-10-08,4.74,1.03,4.4623333333333335,1.147
2002-10-09,4.03,1.1,4.442333333333334,1.1410000000000002
2002-10-10,4.04,1.15,4.403666666666667,1.1373333333333335
2002-10-11,4.79,1.11,4.401333333333333,1.1346666666666667
2002-10-12,5.07,1.18,4.421666666666667,1.137
2002-10-13,5.01,1.22,4.435333333333333,1.137
2002-10-14,5.51,1.19,4.477333333333334,1.1380000000000001
2002-10-15,4.13,1.27,4.468333333333334,1.1400000000000001
2002-10-16,3.54,1.2,4.412333333333334,1.1446666666666665
2002-10-17,4.54,1.18,4.392666666666667,1.1436666666666666
2002-10-18,5.06,1.14,4.399666666666667,1.1426666666666667
2002-10-19,5.72,1.0,4.452666666666667,1.1406666666666667
2002-10-20,4.6,1.02,4.451666666666667,1.1376666666666668
2002-10-21,4.92,1.16,4.441,1.1396666666666666
2002-10-22,4.23,1.02,4.407666666666667,1.137
2002-10-23,5.14,1.04,4.413333333333333,1.1340000000000001
2002-10-24,3.92,1.16,4.39,1.1373333333333335
2002-10-25,3.41,1.06,4.376666666666667,1.1393333333333333
2002-10-26,3.66,1.12,4.3886666666666665,1.1433333333333335
2002-10-27,3.1,1.14,4.333333333333333,1.1446666666666667
2002-10-28,3.4,1.11,4.321666666666667,1.1453333333333333
2002-10-29,4.05,1.12,4.368,1.143
2002-10-30,4.31,1.23,4.3613333333333335,1.1389999999999998
2002-10-31,4.73,1.15,4.385999999999999,1.1343333333333334
2002-11-01,5.09,1.18,4.434,1.1343333333333334
2002-11-02,5.56,1.21,4.485333333333333,1.1386666666666667
2002-11-03,4.88,1.02,4.502666666666667,1.1296666666666666
2002-11-04,5.12,1.05,4.499666666666667,1.1253333333333335
2002-11-05,4.19,1.15,4.487666666666667,1.1266666666666667
2002-11-06,4.22,1.12,4.490333333333334,1.1276666666666666
2002-11-07,4.9,1.06,4.495666666666667,1.1286666666666667
2002-11-08,4.43,1.1,4.5089999999999995,1.128666666666667
2002-11-09,3.78,1.18,4.500333333333333,1.1296666666666666
2002-11-10,4.57,1.22,4.492999999999999,1.1333333333333333
2002-11-11,4.01,1.14,4.457666666666667,1.1320000000000001
2002-11-12,3.9,1.24,4.4206666666666665,1.1326666666666665
2002-11-13,3.49,1.13,4.3533333333333335,1.1306666666666667
2002-11-14,4.72,1.09,4.373,1.1246666666666667
2002-11-15,5.02,1.21,4.422333333333333,1.125
2002-11-16,4.27,1.34,4.413333333333333,1.1303333333333334
2002-11-17,4.24,1.22,4.386,1.133
2002-11-18,3.44,1.11,4.3100000000000005,1.1366666666666667
2002-11-19,3.64,1.18,4.2780000000000005,1.142
2002-11-20,4.46,1.13,4.262666666666666,1.1410000000000002
2002-11-21,5.35,1.18,4.3,1.1463333333333334
2002-11-22,3.46,1.15,4.244000000000001,1.15
2002-11-23,4.39,1.24,4.259666666666667,1.1526666666666665
2002-11-24,5.04,1.07,4.313999999999999,1.153
2002-11-25,4.88,1.19,4.354666666666666,1.1553333333333333
2002-11-26,3.97,1.33,4.383666666666667,1.1616666666666664
2002-11-27,2.97,1.32,4.369333333333333,1.1686666666666665
2002-11-28,3.32,1.29,4.345,1.1743333333333332
2002-11-29,4.11,1.23,4.338333333333334,1.1743333333333335
2002-11-30,5.12,1.12,4.351333333333333,1.1733333333333331
2002-12-01,4.14,1.24,4.3196666666666665,1.1753333333333333
2002-12-02,4.48,1.16,4.283666666666666,1.1736666666666664
2002-12-03,6.11,1.15,4.324666666666667,1.1780000000000002
2002-12-04,5.61,1.01,4.340999999999999,1.1766666666666667
2002-12-05,4.25,1.1,4.343,1.175
2002-12-06,4.39,1.06,4.348666666666667,1.1729999999999998
2002-12-07,4.79,1.04,4.345,1.1723333333333334
2002-12-08,3.34,1.07,4.308666666666666,1.1713333333333331
2002-12-09,4.85,1.09,4.344333333333334,1.1683333333333332
2002-12-10,3.6,1.29,4.311999999999999,1.1706666666666665
2002-12-11,4.84,1.23,4.339666666666667,1.1736666666666666
2002-12-12,3.66,1.09,4.331666666666666,1.1686666666666667
2002-12-13,3.75,1.25,4.340333333333334,1.1726666666666667
2002-12-14,5.37,1.24,4.362,1.1776666666666666
2002-12-15,4.58,1.23,4.347333333333333,1.1783333333333335
2003-01-18,2.87,1.3,4.300666666666667,1.177
2003-01-19,3.45,1.16,4.274333333333334,1.175
2003-01-20,4.32,1.21,4.3036666666666665,1.1783333333333335
2003-01-21,5.74,1.32,4.373666666666667,1.183
2003-01-22,4.91,1.34,4.3886666666666665,1.1900000000000002
2003-01-23,5.48,1.29,4.393,1.1936666666666667
2003-01-24,6.36,1.31,4.4896666666666665,1.199
2003-01-25,4.84,1.39,4.504666666666667,1.204
2003-01-26,6.35,1.43,4.548333333333333,1.216
2003-01-27,7.16,1.49,4.624333333333333,1.226
2003-01-28,5.33,1.42,4.669666666666667,1.229
2003-01-29,4.96,1.45,4.736,1.2333333333333334
2003-01-30,5.06,1.41,4.794,1.2373333333333334
2003-01-31,4.55,1.37,4.808666666666666,1.242
2003-02-01,5.33,1.43,4.815666666666668,1.2523333333333333
2003-02-02,4.9,1.34,4.840999999999999,1.2556666666666667
2003-02-03,4.88,1.5,4.854333333333333,1.2670000000000001
2003-02-04,4.4,1.34,4.797333333333333,1.2733333333333332
2003-02-05,4.94,1.43,4.775,1.2873333333333332
2003-02-06,4.7,1.39,4.790000000000001,1.297
2003-02-07,3.96,1.34,4.775666666666667,1.3063333333333336
2003-02-08,4.14,1.27,4.7540000000000004,1.314
2003-02-09,4.51,1.39,4.793,1.3246666666666667
2003-02-10,7.02,1.51,4.865333333333334,1.3386666666666664
2003-02-11,5.45,1.39,4.9270000000000005,1.3419999999999999
2003-02-12,4.87,1.4,4.928,1.3476666666666666
2003-02-13,5.4,1.47,4.986000000000001,1.3603333333333334
2003-02-14,5.3,1.35,5.037666666666667,1.3636666666666668
2003-02-15,5.65,1.3,5.047,1.3656666666666666
2003-02-16,4.35,1.23,5.039333333333333,1.3656666666666666
2003-02-17,4.74,1.29,5.101666666666666,1.365333333333333
2003-02-18,5.67,1.4,5.175666666666667,1.3733333333333335
2003-02-19,5.33,1.35,5.209333333333333,1.3780000000000001
2003-02-20,4.8,1.24,5.178,1.3753333333333333
2003-02-21,6.37,1.5,5.2266666666666675,1.3806666666666667
2003-02-22,5.02,1.34,5.211333333333333,1.3823333333333332
2003-02-23,6.11,1.34,5.203,1.3833333333333333
2003-02-24,6.47,1.38,5.257333333333333,1.383
2003-02-25,5.14,1.36,5.217,1.3806666666666667
2003-02-26,4.33,1.19,5.1226666666666665,1.3706666666666665
2003-02-27,6.0,1.4,5.145,1.3699999999999999
2003-02-28,5.19,1.36,5.152666666666667,1.3670000000000002
2003-03-01,4.39,1.47,5.1303333333333345,1.369
2003-03-02,5.71,1.39,5.169,1.3696666666666668
2003-03-03,6.23,1.38,5.199,1.3679999999999999
2003-03-04,5.4,1.4,5.2156666666666665,1.3699999999999999
2003-03-05,3.81,1.35,5.179999999999999,1.3649999999999998
2003-03-06,3.31,1.39,5.143666666666666,1.3666666666666667
2003-03-07,4.76,1.33,5.137666666666667,1.3633333333333333
2003-03-08,6.55,1.23,5.199333333333333,1.358
2003-03-09,4.53,1.22,5.218333333333333,1.3539999999999999
2003-03-10,4.15,1.37,5.218666666666667,1.3573333333333333
2003-03-11,5.18,1.34,5.2410000000000005,1.3556666666666668
2003-03-12,5.03,1.38,5.174666666666667,1.3513333333333335
2003-03-13,5.94,1.34,5.191000000000001,1.3496666666666668
2003-03-14,5.89,1.34,5.225,1.3476666666666666
2003-03-15,5.4,1.3,5.225,1.3419999999999999
2003-03-16,5.29,1.39,5.224666666666666,1.3433333333333333
2003-03-17,5.28,1.45,5.2123333333333335,1.3483333333333334
2003-03-18,5.18,1.4,5.239999999999999,1.354
2003-03-19,4.51,1.31,5.232333333333333,1.3546666666666665
2003-03-20,4.51,1.27,5.193666666666667,1.3503333333333332
2003-03-21,4.55,1.33,5.167666666666666,1.3496666666666666
2003-03-22,5.66,1.54,5.196333333333333,1.3596666666666666
2003-03-23,6.09,1.5,5.186999999999999,1.3596666666666666
2003-03-24,5.41,1.47,5.2,1.364
2003-03-25,3.82,1.54,5.123666666666667,1.370666666666667
2003-03-26,4.22,1.38,5.048666666666667,1.3706666666666665
2003-03-27,4.18,1.37,5.016666666666667,1.371
2003-03-28,5.04,1.42,5.040333333333334,1.3786666666666667
2003-03-29,5.35,1.46,5.018666666666666,1.3806666666666665
2003-03-30,5.4,1.47,5.025666666666667,1.3843333333333332
2003-03-31,5.77,1.39,5.071666666666666,1.3816666666666666
2003-04-01,5.54,1.37,5.066000000000001,1.381
2003-04-02,3.76,1.23,4.983666666666666,1.3760000000000001
2003-04-03,4.25,1.49,4.945333333333334,1.3790000000000002
2003-04-04,4.62,1.39,4.972333333333334,1.3803333333333334
2003-04-05,4.61,1.3,5.015666666666666,1.3773333333333333
2003-04-06,4.26,1.17,4.999,1.372
2003-04-07,5.41,1.19,4.961,1.3706666666666665
2003-04-08,4.27,1.39,4.952333333333333,1.3763333333333334
2003-04-09,5.54,1.37,4.998666666666667,1.3763333333333336
2003-04-10,4.45,1.54,4.974333333333333,1.383
2003-04-11,5.52,1.34,4.990666666666667,1.3816666666666666
2003-04-12,5.7,1.23,4.982666666666666,1.3780000000000001
2003-04-13,5.06,1.41,4.955,1.3803333333333332
2003-04-14,4.57,1.33,4.927333333333333,1.3813333333333333
2003-04-15,4.65,1.35,4.906000000000001,1.38
2003-04-16,4.75,1.54,4.888333333333334,1.3829999999999998
2003-04-17,5.31,1.43,4.892666666666667,1.384
2003-04-18,3.48,1.3,4.858333333333333,1.3836666666666668
2003-04-19,5.05,1.42,4.876333333333333,1.3886666666666665
2003-04-20,5.83,1.35,4.919,1.3893333333333333
2003-04-21,5.87,1.29,4.926,1.381
2003-04-22,6.47,1.35,4.938666666666666,1.3760000000000001
2003-04-23,5.48,1.24,4.941000000000001,1.3683333333333334
2003-04-24,4.82,1.33,4.974333333333333,1.3613333333333333
2003-04-25,5.65,1.32,5.022,1.3593333333333333
2003-04-26,4.59,1.31,5.035666666666668,1.3573333333333333
2003-04-27,4.97,1.27,5.033333333333333,1.3523333333333334
2003-04-28,6.54,1.38,5.0729999999999995,1.3496666666666668
2003-04-29,5.41,1.37,5.073333333333333,1.3463333333333334
2003-04-30,5.1,1.43,5.051,1.3476666666666666
2003-05-01,4.32,1.37,5.0103333333333335,1.3476666666666666
2003-05-02,4.33,1.33,5.029333333333333,1.351
2003-05-03,5.51,1.34,5.071333333333333,1.346
2003-05-04,4.44,1.33,5.065333333333332,1.344
2003-05-05,4.13,1.41,5.049333333333334,1.3476666666666666
2003-05-06,5.16,1.48,5.0793333333333335,1.358
2003-05-07,5.23,1.35,5.073333333333333,1.3633333333333335
2003-05-08,6.75,1.41,5.156000000000001,1.364
2003-05-09,4.51,1.43,5.121666666666666,1.3659999999999999
2003-05-10,5.53,1.46,5.157666666666667,1.3633333333333333
2003-05-11,4.83,1.32,5.134666666666666,1.3626666666666667
2003-05-12,4.72,1.35,5.102,1.3666666666666667
2003-05-13,4.39,1.39,5.079666666666666,1.366
2003-05-14,5.37,1.38,5.106333333333334,1.3676666666666668
2003-05-15,5.51,1.55,5.135000000000001,1.3743333333333334
2003-05-16,5.93,1.46,5.174333333333333,1.3716666666666668
2003-05-17,5.71,1.35,5.187666666666667,1.369
2003-05-18,6.12,1.41,5.275666666666667,1.3726666666666667
2003-05-19,5.33,1.47,5.285,1.3743333333333334
2003-05-20,4.19,1.7,5.230333333333334,1.3860000000000001
2003-05-21,4.15,1.41,5.173,1.3900000000000001
2003-05-22,5.4,1.48,5.137333333333333,1.3943333333333332
2003-05-23,5.03,1.39,5.122333333333333,1.3993333333333333
2003-05-24,6.43,1.44,5.176,1.403
2003-05-25,5.83,1.34,5.1819999999999995,1.4036666666666666
2003-05-26,3.41,1.3,5.142666666666667,1.4033333333333333
2003-05-27,4.76,1.53,5.135666666666666,1.412
2003-05-28,4.53,1.38,5.068666666666667,1.412
2003-05-29,6.25,1.28,5.096666666666667,1.409
2003-05-30,3.75,1.43,5.051666666666667,1.409
2003-05-31,5.44,1.5,5.089,1.4133333333333333
2003-06-01,5.87,1.44,5.140333333333333,1.417
2003-06-02,5.95,1.47,5.155,1.4213333333333331
2003-06-03,5.07,1.43,5.176000000000001,1.4246666666666665
2003-06-04,4.57,1.37,5.190666666666667,1.4233333333333333
2003-06-05,3.91,1.41,5.149,1.4209999999999998
2003-06-06,4.29,1.38,5.117666666666667,1.422
2003-06-07,3.9,1.38,5.022666666666667,1.421
2003-06-08,5.46,1.45,5.054333333333334,1.4216666666666666
2003-06-09,4.54,1.39,5.021333333333334,1.4193333333333333
2003-06-10,4.63,1.33,5.014666666666667,1.4196666666666666
2003-06-11,4.76,1.3,5.016,1.418
2003-06-12,5.31,1.39,5.046666666666667,1.418
2003-06-13,5.39,1.3,5.0473333333333334,1.4153333333333333
2003-06-14,4.9,1.35,5.027,1.4086666666666665
2003-06-15,5.5,1.38,5.012666666666667,1.4059999999999997
2003-06-16,4.96,1.19,4.987666666666667,1.4006666666666667
2003-06-17,5.91,1.37,4.980666666666666,1.3993333333333333
2003-06-18,4.38,1.5,4.949,1.4003333333333332
2003-06-19,4.63,1.38,4.963666666666667,1.3896666666666666
2003-06-20,5.48,1.44,5.008,1.3906666666666667
2003-06-21,5.8,1.47,5.021333333333334,1.3903333333333334
2003-06-22,5.62,1.31,5.041,1.3876666666666668
2003-06-23,6.33,1.3,5.0376666666666665,1.3829999999999998
2003-06-24,5.91,1.35,5.040333333333334,1.3833333333333333
2003-06-25,5.31,1.37,5.103666666666666,1.3856666666666664
2003-06-26,4.82,1.43,5.105666666666666,1.3823333333333336
2003-06-27,4.17,1.53,5.093666666666667,1.3873333333333333
2003-06-28,4.85,1.45,5.047,1.393
2003-06-29,5.05,1.35,5.090333333333334,1.3903333333333334
2003-06-30,6.0,1.38,5.109,1.3863333333333332
2003-07-01,4.94,1.41,5.078,1.3853333333333333
2003-07-02,4.15,1.31,5.018000000000001,1.3800000000000001
2003-07-03,3.9,1.32,4.979,1.3763333333333336
2003-07-04,4.88,1.23,4.989333333333334,1.3716666666666666
2003-07-05,4.91,1.21,5.022666666666667,1.365
2003-07-06,6.16,1.28,5.085,1.3616666666666668
2003-07-07,5.63,1.29,5.142666666666667,1.3586666666666667
2003-07-08,5.14,1.41,5.132,1.3573333333333333
2003-07-09,5.44,1.34,5.162,1.3556666666666668
2003-07-10,5.46,1.25,5.189666666666667,1.3530000000000002
2003-07-11,4.73,1.11,5.188666666666667,1.3466666666666667
2003-07-12,5.92,1.34,5.2090000000000005,1.3449999999999998
2003-07-13,6.41,1.38,5.242999999999999,1.3476666666666666
2003-07-14,4.53,1.34,5.230666666666666,1.3473333333333335
2003-07-15,4.84,1.27,5.208666666666667,1.3436666666666668
2003-07-16,4.55,1.29,5.195000000000001,1.347
2003-07-17,3.7,1.21,5.121333333333334,1.3416666666666666
2003-07-18,4.83,1.17,5.136333333333334,1.3306666666666667
2003-07-19,4.69,1.21,5.138333333333334,1.325
2003-07-20,4.22,1.22,5.096333333333334,1.3176666666666668
2003-07-21,3.67,1.25,5.025333333333333,1.3103333333333333
2003-07-22,4.53,1.3,4.989,1.3099999999999998
2003-07-23,5.5,1.39,4.961333333333333,1.313
2003-07-24,5.07,1.35,4.933333333333334,1.313
2003-07-25,4.62,1.32,4.910333333333333,1.3113333333333332
2003-07-26,4.13,1.24,4.887333333333333,1.305
2003-07-27,5.99,1.31,4.9479999999999995,1.2976666666666667
2003-07-28,3.44,1.35,4.901,1.2943333333333333
2003-07-29,3.91,1.26,4.8629999999999995,1.2913333333333334
2003-07-30,4.1,1.22,4.799666666666666,1.2860000000000003
2003-07-31,5.7,1.36,4.825,1.2843333333333333
2003-08-01,5.47,1.34,4.869,1.2853333333333332
2003-08-02,4.32,1.33,4.883,1.2856666666666667
2003-08-03,6.38,1.35,4.933000000000001,1.2896666666666665
2003-08-04,4.76,1.3,4.928,1.2926666666666666
2003-08-05,5.12,1.29,4.893333333333333,1.293
2003-08-06,5.92,1.23,4.9030000000000005,1.291
2003-08-07,4.59,1.33,4.884666666666667,1.2883333333333336
2003-08-08,5.62,1.43,4.890666666666667,1.2913333333333334
2003-08-09,4.19,1.36,4.848333333333334,1.2950000000000002
2003-08-10,3.48,1.36,4.806666666666667,1.3033333333333335
2003-08-11,4.83,1.18,4.770333333333334,1.2980000000000003
2003-08-12,4.57,1.22,4.7090000000000005,1.2926666666666666
2003-08-13,4.53,1.3,4.7090000000000005,1.2913333333333332
2003-08-14,3.31,1.31,4.658,1.2926666666666666
2003-08-15,4.61,1.23,4.659999999999999,1.2906666666666669
2003-08-16,5.03,1.29,4.7043333333333335,1.2933333333333334
2003-08-17,6.06,1.38,4.745333333333333,1.3003333333333333
2003-08-18,5.77,1.19,4.781333333333333,1.2996666666666667
2003-08-19,4.74,1.35,4.798666666666666,1.3039999999999998
2003-08-20,4.28,1.26,4.819,1.3043333333333333
2003-08-21,3.67,1.18,4.790333333333334,1.3003333333333336
2003-08-22,4.83,1.32,4.768,1.2980000000000003
2003-08-23,4.42,1.23,4.746333333333334,1.294
2003-08-24,5.17,1.25,4.764666666666667,1.2916666666666667
2003-08-25,5.82,1.37,4.821000000000001,1.2959999999999998
2003-08-26,5.31,1.27,4.798333333333333,1.2946666666666669
2003-08-27,4.11,1.21,4.820666666666667,1.29
2003-08-28,4.81,1.26,4.850666666666667,1.2899999999999998
2003-08-29,6.19,1.29,4.920333333333334,1.2923333333333331
2003-08-30,5.25,1.31,4.905333333333333,1.2906666666666666
2003-08-31,5.3,1.45,4.899666666666667,1.2943333333333336
2003-09-01,4.73,1.27,4.913333333333333,1.2923333333333331
2003-09-02,4.43,1.38,4.848333333333334,1.2933333333333334
2003-09-03,6.49,1.41,4.906,1.297
2003-09-04,4.2,1.41,4.875333333333334,1.301
2003-09-05,2.7,1.29,4.768,1.3030000000000002
2003-09-06,4.67,1.15,4.770666666666667,1.297
2003-09-07,5.61,1.28,4.770333333333332,1.292
2003-09-08,5.94,1.31,4.828666666666666,1.2903333333333333
2003-09-09,5.45,1.39,4.894333333333334,1.2913333333333332
2003-09-10,5.47,1.25,4.915666666666667,1.2936666666666667
2003-09-11,6.06,1.23,4.965333333333334,1.294
2003-09-12,4.98,1.2,4.980333333333333,1.2906666666666669
2003-09-13,5.69,1.3,5.059666666666667,1.2903333333333333
2003-09-14,4.9,1.11,5.069333333333334,1.286333333333333
2003-09-15,5.74,1.12,5.093000000000001,1.2806666666666664
2003-09-16,5.12,1.19,5.0616666666666665,1.2743333333333335
2003-09-17,4.9,1.19,5.032666666666667,1.2743333333333333
2003-09-18,4.72,1.29,5.032,1.2723333333333333
2003-09-19,6.01,1.26,5.089666666666668,1.272333333333333
2003-09-20,5.05,1.25,5.135666666666666,1.2746666666666664
2003-09-21,3.04,1.32,5.076,1.2746666666666664
2003-09-22,4.36,1.37,5.074,1.2793333333333334
2003-09-23,4.76,1.28,5.060333333333333,1.2803333333333335
2003-09-24,4.36,1.22,5.011666666666667,1.2753333333333334
2003-09-25,6.48,1.37,5.050666666666667,1.2786666666666666
2003-09-26,5.57,1.22,5.099333333333333,1.279
2003-09-27,5.62,1.17,5.126333333333333,1.276
2003-09-28,4.92,1.23,5.0840000000000005,1.274
2003-09-29,6.12,1.4,5.113,1.2770000000000001
2003-09-30,5.42,1.4,5.117,1.2753333333333332
2003-10-01,5.54,1.26,5.144,1.275
2003-10-02,4.94,1.34,5.161,1.2736666666666667
2003-10-03,4.49,1.31,5.094333333333334,1.2703333333333333
2003-10-04,4.54,1.2,5.105666666666666,1.2633333333333332
2003-10-05,4.93,1.25,5.180000000000001,1.262
2003-10-06,5.17,1.32,5.196666666666667,1.2676666666666667
2003-10-07,6.46,1.25,5.225,1.2666666666666666
2003-10-08,5.63,1.2,5.214666666666667,1.2630000000000001
2003-10-09,5.9,1.24,5.229666666666666,1.2579999999999998
2003-10-10,5.41,1.24,5.227666666666666,1.2576666666666665
2003-10-11,3.69,1.33,5.148666666666666,1.261
2003-10-12,6.33,1.33,5.193666666666667,1.2653333333333332
2003-10-13,6.68,1.23,5.2266666666666675,1.2630000000000001
2003-10-14,4.2,1.11,5.203333333333333,1.2630000000000001
2003-10-15,5.46,1.26,5.194,1.2676666666666667
2003-10-16,5.48,1.23,5.206,1.269
2003-10-17,4.63,1.3,5.197,1.2726666666666666
2003-10-18,4.43,1.39,5.187333333333333,1.276
2003-10-19,3.94,1.42,5.118333333333333,1.2813333333333334
2003-10-20,5.06,1.28,5.118666666666667,1.2823333333333335
2003-10-21,4.08,1.3,5.153333333333334,1.2816666666666667
2003-10-22,5.17,1.19,5.1803333333333335,1.2756666666666665
2003-10-23,5.35,1.11,5.2,1.2699999999999998
2003-10-24,4.2,1.32,5.1946666666666665,1.2733333333333332
2003-10-25,5.0,1.38,5.145333333333334,1.2736666666666667
2003-10-26,5.18,1.42,5.132333333333333,1.2803333333333335
2003-10-27,5.69,1.3,5.134666666666667,1.2846666666666666
2003-10-28,5.65,1.33,5.159,1.288
2003-10-29,4.54,1.29,5.106333333333334,1.2843333333333333
2003-10-30,4.37,1.08,5.071333333333333,1.2736666666666667
2003-10-31,4.8,1.09,5.046666666666667,1.268
2003-11-01,5.71,1.47,5.072333333333334,1.2723333333333333
2003-11-02,5.19,1.26,5.095666666666667,1.2706666666666668
2003-11-03,5.82,1.38,5.138333333333334,1.2766666666666666
2003-11-04,5.65,1.31,5.162333333333334,1.2786666666666666
2003-11-05,4.9,1.34,5.153333333333333,1.2793333333333334
2003-11-06,5.04,1.23,5.106,1.2786666666666666
2003-11-07,4.46,1.12,5.067000000000001,1.2759999999999998
2003-11-08,5.42,1.03,5.051,1.269
2003-11-09,5.2,1.3,5.0440000000000005,1.2710000000000001
2003-11-10,5.32,1.33,5.098333333333334,1.2710000000000001
2003-11-11,5.28,1.18,5.0633333333333335,1.2660000000000002
2003-11-12,5.49,1.22,5.023666666666667,1.2656666666666667
2003-11-13,6.07,1.33,5.086,1.273
2003-11-14,5.39,1.21,5.083666666666667,1.2713333333333334
2003-11-15,4.78,1.32,5.060333333333333,1.2743333333333333
2003-11-16,4.28,1.33,5.048666666666667,1.2753333333333332
2003-11-17,5.7,1.23,5.091,1.27
2003-11-18,4.87,1.39,5.122,1.269
2003-11-19,3.3,1.29,5.0633333333333335,1.2693333333333332
2003-11-20,4.89,1.31,5.090333333333333,1.2696666666666667
2003-11-21,5.78,1.25,5.110666666666666,1.271666666666667
2003-11-22,5.75,1.43,5.124,1.2823333333333335
2003-11-23,4.66,1.17,5.139333333333334,1.2773333333333334
2003-11-24,5.16,1.29,5.144666666666667,1.2743333333333335
2003-11-25,5.24,1.2,5.1466666666666665,1.267
2003-11-26,4.41,1.22,5.104,1.2643333333333333
2003-11-27,5.07,1.16,5.084666666666667,1.2586666666666668
2003-11-28,4.98,1.2,5.099333333333333,1.2556666666666665
2003-11-29,5.65,1.28,5.142,1.2623333333333333
2003-11-30,4.77,1.37,5.141000000000001,1.271666666666667
2003-12-01,3.89,1.42,5.080333333333333,1.27
2003-12-02,4.99,1.26,5.073666666666667,1.27
2003-12-03,5.21,1.32,5.053333333333333,1.2680000000000002
2003-12-04,5.73,1.35,5.056,1.2693333333333332
2003-12-05,5.46,1.29,5.074666666666667,1.2676666666666667
2003-12-06,5.58,1.4,5.092666666666667,1.2733333333333334
2003-12-07,4.02,1.39,5.078,1.2823333333333335
2003-12-08,4.82,1.23,5.058000000000001,1.2890000000000001
2003-12-09,5.64,1.26,5.072666666666666,1.2876666666666665
2003-12-10,4.74,1.33,5.053333333333333,1.2876666666666667
2003-12-11,4.08,1.38,5.013333333333334,1.2943333333333333
2003-12-12,4.92,1.3,4.994333333333333,1.2970000000000002
2003-12-13,4.53,1.27,4.943,1.2950000000000002
2003-12-14,5.26,1.53,4.938666666666666,1.3056666666666668
2003-12-15,6.25,1.32,4.987666666666667,1.3056666666666668
2004-01-18,3.76,1.35,4.9703333333333335,1.3063333333333336
2004-01-19,4.03,1.34,4.914666666666666,1.3099999999999998
2004-01-20,4.04,1.3,4.8870000000000005,1.307
2004-01-21,3.44,1.23,4.891666666666667,1.305
