Date,energy_consumption_mwh,energy_consumption_mwh_MA7,energy_consumption_mwh_MA30
2006-06-01,1091.61,1081.9714285714285,1074.184
2006-06-02,1115.24,1088.967142857143,1076.096
2006-06-03,1094.86,1093.8342857142857,1078.259
2006-06-04,1103.25,1093.2957142857142,1080.5306666666668
2006-06-05,1072.09,1092.0,1081.912
2006-06-06,1114.9,1096.5257142857142,1084.6576666666667
2006-06-07,1091.61,1097.6514285714286,1085.143
2006-06-08,1022.77,1087.817142857143,1083.9783333333332
2006-06-09,1028.25,1075.3899999999999,1083.7156666666667
2006-06-10,1070.38,1071.892857142857,1084.4976666666666
2006-06-11,1029.28,1061.3257142857142,1083.299
2006-06-12,1040.58,1056.8242857142857,1082.4656666666667
2006-06-13,1054.62,1048.212857142857,1080.9016666666666
2006-06-14,1063.87,1044.25,1078.55
2006-06-15,1037.5,1046.3542857142857,1076.5693333333334
2006-06-16,1097.95,1056.3114285714285,1076.6893333333333
2006-06-17,1103.42,1061.0314285714285,1077.7963333333332
2006-06-18,1056.51,1064.9214285714286,1077.317
2006-06-19,1063.36,1068.1757142857143,1076.3526666666667
2006-06-20,1040.07,1066.097142857143,1075.3596666666667
2006-06-21,1073.8,1067.5157142857142,1075.3366666666666
2006-06-22,1044.35,1068.4942857142858,1074.2293333333332
2006-06-23,1095.21,1068.1028571428571,1073.4646666666665
2006-06-24,1105.48,1068.3971428571429,1073.105
2006-06-25,1101.2,1074.7814285714285,1074.2693333333332
2006-06-26,1053.6,1073.3871428571429,1074.0296666666666
2006-06-27,1064.9,1076.9342857142856,1072.6256666666666
2006-06-28,1057.53,1074.6100000000001,1071.838
2006-06-29,1064.73,1077.5214285714285,1071.2216666666668
2006-06-30,1087.16,1076.3714285714286,1071.336
2006-07-01,1073.8,1071.8457142857144,1070.7423333333334
2006-07-02,1005.99,1058.2442857142855,1067.1006666666667
2006-07-03,1060.79,1059.2714285714285,1065.965
2006-07-04,1073.12,1060.4457142857143,1064.9606666666666
2006-07-05,1035.27,1057.2657142857142,1063.7333333333333
2006-07-06,1057.19,1056.1885714285713,1061.8096666666668
2006-07-07,1032.19,1048.3357142857144,1059.829
2006-07-08,1059.93,1046.3542857142859,1061.0676666666666
2006-07-09,1101.88,1060.0528571428572,1063.522
2006-07-10,1136.99,1070.9385714285713,1065.7423333333331
2006-07-11,1088.87,1073.1885714285715,1067.7286666666666
2006-07-12,1061.3,1076.9071428571428,1068.4193333333333
2006-07-13,1084.59,1080.8214285714287,1069.4183333333333
2006-07-14,1086.3,1088.5514285714285,1070.166
2006-07-15,1108.05,1095.4257142857143,1072.5176666666666
2006-07-16,1128.6,1099.242857142857,1073.5393333333334
2006-07-17,1100.51,1094.0314285714285,1073.4423333333334
2006-07-18,1038.7,1086.8642857142856,1072.8486666666665
2006-07-19,1072.95,1088.5285714285715,1073.1683333333333
2006-07-20,1132.88,1095.427142857143,1076.262
2006-07-21,1092.64,1096.3328571428572,1076.89
2006-07-22,1072.26,1091.22,1077.8203333333333
2006-07-23,1105.14,1087.8685714285716,1078.1513333333335
2006-07-24,1056.34,1081.5585714285714,1076.5133333333333
2006-07-25,1072.43,1086.377142857143,1075.5543333333333
2006-07-26,1082.71,1087.7714285714285,1076.5246666666667
2006-07-27,1068.32,1078.5485714285714,1076.6386666666667
2006-07-28,1090.41,1078.23,1077.7346666666667
2006-07-29,1096.92,1081.7528571428572,1078.8076666666666
2006-07-30,1061.64,1075.5385714285715,1077.9569999999999
2006-07-31,1036.82,1072.75,1076.7243333333333
2006-08-01,1074.49,1073.0442857142857,1079.0076666666666
2006-08-02,1051.37,1068.567142857143,1078.6936666666668
2006-08-03,1077.23,1069.84,1078.8306666666665
2006-08-04,1063.53,1066.0,1079.7726666666667
2006-08-05,1093.49,1065.51,1080.9826666666665
2006-08-06,1052.74,1064.2385714285715,1081.6676666666667
2006-08-07,1042.98,1065.1185714285714,1081.1026666666667
2006-08-08,1067.12,1064.0657142857142,1079.944
2006-08-09,1060.62,1065.3871428571429,1077.3983333333333
2006-08-10,1012.16,1056.0914285714284,1074.8413333333333
2006-08-11,1035.62,1052.1042857142857,1073.9853333333333
2006-08-12,1065.41,1048.0928571428572,1073.346
2006-08-13,1058.9,1048.9728571428573,1072.4326666666666
2006-08-14,1004.97,1043.542857142857,1068.9966666666667
2006-08-15,1040.07,1039.6785714285713,1066.0456666666666
2006-08-16,1075.0,1041.7328571428573,1065.1953333333333
2006-08-17,1083.9,1051.9814285714285,1066.702
2006-08-18,1091.1,1059.9071428571428,1067.307
2006-08-19,1109.08,1066.1457142857143,1066.5136666666667
2006-08-20,1084.08,1069.742857142857,1066.2283333333332
2006-08-21,1064.38,1078.23,1065.9656666666667
2006-08-22,1071.75,1082.7557142857142,1064.8526666666667
2006-08-23,1043.49,1078.2542857142857,1064.4243333333334
2006-08-24,1087.33,1078.7442857142858,1064.921
2006-08-25,1100.86,1080.1385714285714,1065.526
2006-08-26,1120.03,1081.702857142857,1067.2496666666668
2006-08-27,1125.34,1087.5971428571427,1068.414
2006-08-28,1104.97,1093.3957142857141,1068.6823333333334
2006-08-29,1089.38,1095.9142857142856,1069.607
2006-08-30,1147.26,1110.7385714285715,1073.2883333333334
2006-08-31,1135.79,1117.6614285714286,1075.3316666666665
2006-09-01,1123.12,1120.8414285714287,1077.7233333333334
2006-09-02,1060.96,1112.4028571428573,1077.181
2006-09-03,1076.37,1105.4071428571428,1077.609
2006-09-04,1080.99,1101.9814285714285,1077.1923333333334
2006-09-05,1074.49,1099.8542857142857,1077.9173333333333
2006-09-06,1058.56,1087.182857142857,1078.4366666666667
2006-09-07,1044.86,1074.192857142857,1077.6946666666668
2006-09-08,1040.92,1062.45,1077.038
2006-09-09,1063.01,1062.742857142857,1078.733
2006-09-10,1101.71,1066.3628571428571,1080.9360000000001
2006-09-11,1015.07,1056.9457142857143,1079.258
2006-09-12,1092.12,1059.4642857142858,1080.3653333333334
2006-09-13,1060.96,1059.8071428571427,1082.2316666666666
2006-09-14,1074.49,1064.04,1083.379
2006-09-15,1052.74,1065.7285714285715,1082.637
2006-09-16,1066.27,1066.1942857142856,1082.0493333333332
2006-09-17,1123.12,1069.252857142857,1083.1166666666666
2006-09-18,1159.42,1089.8742857142856,1084.7946666666667
2006-09-19,1122.26,1094.18,1086.0673333333334
2006-09-20,1040.24,1091.22,1085.2626666666665
2006-09-21,1069.69,1090.5342857142857,1085.194
2006-09-22,1096.06,1096.7228571428573,1086.9463333333333
2006-09-23,1068.15,1096.9914285714287,1086.307
2006-09-24,1030.99,1083.8300000000002,1083.9779999999998
2006-09-25,1017.64,1063.5757142857142,1080.565
2006-09-26,1006.51,1047.04,1076.604
2006-09-27,1080.31,1052.7642857142857,1075.7820000000002
2006-09-28,1109.76,1058.4885714285713,1076.4613333333334
2006-09-29,1044.69,1051.15,1073.0423333333333
2006-09-30,1079.79,1052.8128571428572,1071.1756666666668
2006-10-01,1079.28,1059.7114285714285,1069.7143333333333
2006-10-02,1083.73,1069.152857142857,1070.4733333333334
2006-10-03,1090.07,1081.09,1070.93
2006-10-04,1027.91,1073.6042857142857,1069.1606666666667
2006-10-05,1059.25,1066.3885714285714,1068.6526666666666
2006-10-06,1091.1,1073.0185714285712,1069.7373333333333
2006-10-07,1066.95,1071.1842857142858,1070.4736666666665
2006-10-08,1076.54,1070.7928571428572,1071.661
2006-10-09,1075.86,1069.6685714285713,1072.0893333333333
2006-10-10,1055.14,1064.6785714285713,1070.537
2006-10-11,1085.27,1072.8728571428571,1072.877
2006-10-12,1073.97,1074.9757142857143,1072.272
2006-10-13,1082.36,1073.7271428571428,1072.9853333333333
2006-10-14,1113.01,1080.3071428571427,1074.2693333333334
2006-10-15,1082.71,1081.1885714285713,1075.2683333333332
2006-10-16,1089.38,1083.1200000000001,1076.0386666666666
2006-10-17,1028.6,1079.3285714285714,1072.888
2006-10-18,1066.1,1076.59,1069.7773333333332
2006-10-19,1046.23,1072.6271428571429,1067.243
2006-10-20,1048.8,1067.8328571428572,1067.5283333333334
2006-10-21,1051.88,1059.1,1066.9346666666665
2006-10-22,1050.34,1054.4757142857143,1065.4106666666667
2006-10-23,1055.65,1049.6571428571428,1064.994
2006-10-24,1053.08,1053.1542857142856,1065.7303333333334
2006-10-25,1065.07,1053.007142857143,1067.3113333333333
2006-10-26,1035.27,1051.4414285714286,1068.27
2006-10-27,1047.6,1051.27,1067.1796666666667
2006-10-28,1065.75,1053.2514285714285,1065.7126666666668
2006-10-29,1108.9,1061.6171428571429,1067.853
2006-10-30,1058.39,1062.0085714285715,1067.1396666666667
2006-10-31,1072.6,1064.797142857143,1066.9170000000001
2006-11-01,1068.49,1065.2857142857142,1066.4089999999999
2006-11-02,1070.21,1070.277142857143,1065.747
2006-11-03,1082.53,1075.2671428571427,1067.5676666666666
2006-11-04,1084.08,1077.8857142857144,1068.3953333333334
2006-11-05,1041.27,1068.2242857142858,1066.7343333333333
2006-11-06,1031.68,1064.4085714285713,1065.5586666666666
2006-11-07,1039.04,1059.6142857142856,1064.3086666666666
2006-11-08,1069.18,1059.712857142857,1064.086
2006-11-09,1075.68,1060.4942857142858,1064.7706666666666
2006-11-10,1079.79,1060.1028571428571,1064.588
2006-11-11,1027.74,1052.0542857142857,1063.047
2006-11-12,1053.94,1053.8642857142859,1062.0996666666667
2006-11-13,1050.0,1056.4814285714288,1059.9993333333334
2006-11-14,1077.4,1061.9614285714285,1059.8223333333333
2006-11-15,1119.52,1069.152857142857,1060.827
2006-11-16,1047.95,1065.1914285714286,1061.472
2006-11-17,1045.03,1060.2257142857143,1060.7696666666666
2006-11-18,1135.45,1075.6128571428571,1063.7436666666667
2006-11-19,1084.93,1080.0400000000002,1064.9479999999999
2006-11-20,1066.44,1082.3885714285716,1065.4333333333334
2006-11-21,1065.41,1080.6757142857143,1065.9356666666667
2006-11-22,1078.08,1074.7557142857145,1066.6833333333334
2006-11-23,1095.55,1081.5557142857142,1068.099
2006-11-24,1079.28,1086.4485714285715,1068.5726666666667
2006-11-25,1057.02,1075.2442857142858,1069.2976666666666
2006-11-26,1086.47,1075.4642857142858,1070.5933333333332
2006-11-27,1080.14,1077.4214285714286,1071.0729999999999
2006-11-28,1045.55,1074.5842857142857,1068.9613333333334
2006-11-29,1047.09,1070.1571428571428,1068.5846666666666
2006-11-30,1036.99,1061.7914285714285,1067.3976666666667
2006-12-01,1139.21,1070.3528571428571,1069.755
2006-12-02,1131.34,1080.97,1071.7926666666667
2006-12-03,1072.95,1079.0385714285715,1071.4733333333334
2006-12-04,1061.99,1076.4457142857143,1070.737
2006-12-05,1094.35,1083.4171428571428,1072.5063333333335
2006-12-06,1120.03,1093.837142857143,1075.4513333333334
2006-12-07,1041.95,1094.5457142857144,1075.5483333333334
2006-12-08,1025.68,1078.327142857143,1074.0983333333334
2006-12-09,1081.16,1071.1585714285716,1074.281
2006-12-10,1051.2,1068.0514285714285,1073.328
2006-12-11,1088.53,1071.8428571428572,1075.3543333333334
2006-12-12,1073.97,1068.9314285714286,1076.022
2006-12-13,1067.12,1061.3728571428571,1076.5926666666667
2007-01-21,1123.63,1073.0414285714285,1078.1336666666668
2007-01-22,1082.71,1081.1885714285715,1076.9066666666668
2007-01-23,1076.54,1080.5285714285715,1077.8596666666667
2007-01-24,1103.08,1087.94,1079.7946666666667
2007-01-25,1011.3,1076.9071428571428,1075.6563333333334
2007-01-26,1067.29,1075.952857142857,1075.0683333333334
2007-01-27,1046.06,1072.9442857142856,1074.3890000000001
2007-01-28,1041.44,1061.202857142857,1073.59
2007-01-29,1049.14,1056.4071428571428,1072.6253333333332
2007-01-30,1132.88,1064.4557142857143,1073.8696666666667
2007-01-31,1164.55,1073.2371428571428,1076.712
2007-02-01,1124.83,1089.4557142857143,1078.9723333333334
2007-02-02,1106.68,1095.0828571428572,1079.646
2007-02-03,1106.51,1103.7185714285715,1080.525
2007-02-04,1040.75,1103.6200000000001,1080.365
2007-02-05,1014.73,1098.7042857142858,1079.2863333333332
2007-02-06,1066.1,1089.1642857142856,1080.2566666666667
2007-02-07,1095.21,1079.2585714285715,1078.79
2007-02-08,1135.1,1080.7257142857143,1078.9153333333334
2007-02-09,1085.79,1077.7414285714285,1079.3433333333332
2007-02-10,1057.19,1070.6957142857143,1079.1833333333334
2007-02-11,1030.82,1069.2771428571427,1077.0656666666666
2007-02-12,1077.4,1078.23,1075.6446666666666
2007-02-13,1063.87,1077.9114285714284,1076.3753333333332
2007-02-14,1073.12,1074.7557142857142,1077.9566666666667
2007-02-15,1019.69,1058.2685714285715,1075.9076666666667
2007-02-16,1079.11,1057.3142857142857,1076.838
2007-02-17,1137.5,1068.7871428571427,1078.4703333333334
2007-02-18,1096.92,1078.23,1079.2353333333333
2007-02-19,1072.09,1077.4714285714285,1079.401
2007-02-20,1124.14,1086.0814285714287,1079.418
2007-02-21,1096.06,1089.3585714285714,1079.863
2007-02-22,1101.37,1101.0271428571427,1080.6906666666666
2007-02-23,1082.53,1101.5157142857145,1080.0056666666667
2007-02-24,1121.4,1099.2157142857143,1083.6756666666668
2007-02-25,1098.12,1099.3871428571429,1084.7033333333334
2007-02-26,1051.88,1096.5,1084.8973333333333
2007-02-27,1063.87,1087.8899999999999,1085.645
2007-02-28,1039.55,1079.817142857143,1085.3253333333334
2007-03-01,1087.67,1077.8600000000001,1083.8183333333334
2007-03-02,1132.53,1085.002857142857,1082.751
2007-03-03,1101.03,1082.0928571428572,1081.9576666666667
2007-03-04,1092.47,1081.2857142857142,1081.484
2007-03-05,1103.08,1088.6,1081.3696666666667
2007-03-06,1082.88,1091.3157142857142,1082.7740000000001
2007-03-07,1061.64,1094.4714285714285,1084.3376666666668
2007-03-08,1114.38,1098.287142857143,1085.947
2007-03-09,1124.83,1097.1871428571428,1086.9343333333334
2007-03-10,1107.02,1098.0428571428572,1085.9983333333334
2007-03-11,1066.44,1094.3242857142857,1085.3533333333332
2007-03-12,1053.25,1087.2057142857143,1085.222
2007-03-13,1127.91,1093.6385714285714,1088.4583333333333
2007-03-14,1090.92,1097.8214285714287,1088.909
2007-03-15,1067.64,1091.1442857142858,1089.0346666666667
2007-03-16,1047.6,1080.1114285714286,1088.184
2007-03-17,1062.84,1073.8,1089.6223333333332
2007-03-18,1064.38,1073.5057142857142,1089.1313333333333
2007-03-19,1142.29,1086.2257142857143,1089.291
2007-03-20,1130.65,1086.6171428571429,1090.4153333333334
2007-03-21,1075.86,1084.4657142857143,1090.541
2007-03-22,1100.86,1089.2114285714285,1089.765
2007-03-23,1058.9,1090.8257142857144,1088.5263333333335
2007-03-24,1128.94,1100.2685714285715,1089.4453333333333
2007-03-25,1084.42,1103.1314285714286,1089.5083333333334
2007-03-26,1100.34,1097.1385714285714,1088.8063333333334
2007-03-27,1120.72,1095.7199999999998,1089.5596666666665
2007-03-28,1114.9,1101.297142857143,1091.6603333333335
2007-03-29,1088.53,1099.5357142857142,1092.4823333333334
2007-03-30,1041.44,1097.0414285714287,1092.5453333333332
2007-03-31,1041.27,1084.5171428571427,1090.9986666666668
2007-04-01,1107.02,1087.7457142857143,1090.1483333333333
2007-04-02,1070.38,1083.4657142857143,1089.1266666666666
2007-04-03,1039.55,1071.8700000000001,1087.3626666666667
2007-04-04,1057.71,1063.7,1085.8503333333333
2007-04-05,1096.23,1064.8,1086.2953333333332
2007-04-06,1051.71,1066.2671428571427,1085.9643333333333
2007-04-07,1074.66,1071.037142857143,1084.6403333333333
2007-04-08,1077.57,1066.83,1083.065
2007-04-09,1090.41,1069.6914285714286,1082.5113333333334
2007-04-10,1067.64,1073.7042857142858,1082.5513333333333
2007-04-11,1090.07,1078.327142857143,1083.7786666666666
2007-04-12,1079.97,1076.0042857142857,1082.1806666666666
2007-04-13,1051.2,1075.9314285714286,1080.8566666666668
2007-04-14,1075.34,1076.0285714285715,1081.1133333333335
2007-04-15,1077.57,1076.0285714285715,1082.1123333333333
2007-04-16,1058.56,1071.4785714285713,1081.9696666666666
2007-04-17,1059.25,1070.28,1081.7986666666668
2007-04-18,1075.86,1068.25,1079.5843333333332
2007-04-19,1110.45,1072.6042857142859,1078.9109999999998
2007-04-20,1099.49,1079.502857142857,1079.6986666666667
2007-04-21,1076.54,1079.6742857142858,1078.888
2007-04-22,1092.98,1081.8757142857141,1080.0240000000001
2007-04-23,1109.76,1089.19,1079.3846666666666
2007-04-24,1061.99,1089.5814285714284,1078.637
2007-04-25,1075.0,1089.4585714285713,1077.7923333333333
2007-04-26,1112.16,1089.702857142857,1077.507
2007-04-27,1123.97,1093.2,1077.8093333333334
2007-04-28,1098.29,1096.3071428571427,1078.1346666666666
2007-04-29,1075.34,1093.787142857143,1079.2646666666667
2007-04-30,1054.28,1085.8614285714286,1079.6983333333333
2007-05-01,1053.94,1084.7114285714285,1077.929
2007-05-02,1070.38,1084.0514285714285,1077.929
2007-05-03,1039.73,1073.7042857142858,1077.9350000000002
2007-05-04,1042.12,1062.0114285714285,1077.4153333333334
2007-05-05,1089.55,1060.762857142857,1077.1926666666666
2007-05-06,1065.58,1059.3685714285714,1077.655
2007-05-07,1068.32,1061.3742857142856,1077.4436666666668
2007-05-08,1115.75,1070.2042857142858,1078.7163333333333
2007-05-09,1050.51,1067.3657142857141,1077.3863333333334
2007-05-10,1078.94,1072.967142857143,1077.763
2007-05-11,1065.92,1076.3671428571429,1076.958
2007-05-12,1049.49,1070.6442857142858,1075.942
2007-05-13,1057.19,1069.4457142857143,1076.1416666666667
2007-05-14,1080.14,1071.1342857142859,1076.3016666666667
2007-05-15,1045.03,1061.0314285714287,1075.2169999999999
2007-05-16,1031.34,1058.2928571428572,1074.3096666666665
2007-05-17,1094.01,1060.4457142857143,1075.4683333333332
2007-05-18,1083.39,1062.9414285714286,1075.7193333333335
2007-05-19,1100.51,1070.23,1075.388
2007-05-20,1120.03,1079.2071428571428,1076.0726666666667
2007-05-21,1154.79,1089.8714285714286,1078.6809999999998
2007-05-22,1102.57,1098.0914285714284,1079.0006666666666
2007-05-23,1095.89,1107.3128571428572,1078.5383333333334
2007-05-24,1091.95,1107.0185714285715,1079.537
2007-05-25,1090.24,1107.9971428571428,1080.0449999999998
2007-05-26,1055.31,1101.54,1078.15
2007-05-27,1072.09,1094.6914285714286,1076.4206666666666
2007-05-28,1094.18,1086.032857142857,1076.2836666666667
2007-05-29,1104.28,1086.277142857143,1077.2483333333334
2007-05-30,1092.98,1085.8614285714286,1078.5383333333334
2007-05-31,1069.52,1082.6571428571428,1079.0576666666666
2007-06-01,1045.21,1076.2242857142858,1078.2186666666666
2007-06-02,1020.72,1071.282857142857,1077.585
2007-06-03,1087.5,1073.4842857142855,1079.0976666666668
2007-06-04,1063.87,1069.1542857142856,1078.2416666666666
2007-06-05,1102.23,1068.8614285714286,1079.4633333333334
2007-06-06,1114.73,1071.9685714285713,1081.0103333333332
2007-06-07,1088.18,1074.6342857142859,1080.0913333333333
2007-06-08,1104.11,1083.0485714285712,1081.878
2007-06-09,1074.49,1090.73,1081.7296666666668
2007-06-10,1061.64,1087.0357142857142,1081.587
2007-06-11,1090.92,1090.9,1082.968
2007-06-12,1143.32,1096.77,1085.839
2007-06-13,1096.4,1094.1514285714286,1086.381
2007-06-14,1090.75,1094.5185714285715,1087.905
2007-06-15,1135.62,1099.02,1091.381
2007-06-16,1125.68,1106.3328571428572,1092.4366666666667
2007-06-17,1088.36,1110.15,1092.6023333333333
2007-06-18,1089.04,1109.8814285714286,1092.22
2007-06-19,1068.84,1099.2414285714287,1090.5136666666667
2007-06-20,1077.05,1096.4771428571428,1087.9223333333334
2007-06-21,1077.91,1094.642857142857,1087.1003333333333
2007-06-22,1077.23,1086.3014285714285,1086.4783333333332
2007-06-23,1064.73,1077.5942857142857,1085.5710000000001
2007-06-24,1094.69,1078.4985714285715,1085.7193333333335
2007-06-25,1118.15,1082.6571428571428,1087.8139999999999
2007-06-26,1076.71,1083.7814285714287,1087.9679999999998
2007-06-27,1070.55,1082.8528571428571,1087.1803333333332
2007-06-28,1131.34,1090.4857142857143,1088.0823333333333
2007-06-29,1047.95,1086.3028571428572,1086.5813333333333
2007-06-30,1047.95,1083.9057142857143,1085.8623333333333
2007-07-01,1152.4,1092.15,1089.4353333333333
2007-07-02,1107.88,1090.682857142857,1092.3406666666667
2007-07-03,1135.1,1099.0242857142857,1093.9273333333333
2007-07-04,1097.95,1102.9385714285715,1095.0633333333333
2007-07-05,1118.15,1101.054285714286,1095.594
2007-07-06,1070.21,1104.2342857142855,1094.1100000000001
2007-07-07,1039.9,1103.0842857142857,1092.5006666666668
2007-07-08,1036.99,1086.597142857143,1090.2633333333333
2007-07-09,1028.77,1075.2957142857144,1088.7393333333334
2007-07-10,1022.43,1059.2,1087.4323333333334
2007-07-11,1084.59,1057.2914285714285,1087.2213333333334
2007-07-12,1089.21,1053.1571428571428,1085.4176666666667
2007-07-13,1107.71,1058.5142857142857,1085.7946666666667
2007-07-14,1089.73,1065.6328571428571,1085.7606666666666
2007-07-15,1116.61,1077.007142857143,1085.127
2007-07-16,1116.61,1089.5557142857142,1084.8246666666666
2007-07-17,1083.39,1098.2642857142857,1084.659
2007-07-18,1098.46,1100.2457142857143,1084.973
2007-07-19,1102.23,1102.1057142857142,1086.086
2007-07-20,1092.98,1100.0014285714285,1086.617
2007-07-21,1102.57,1101.8357142857144,1087.4389999999999
2007-07-22,1069.69,1095.1328571428571,1087.1876666666667
2007-07-23,1120.55,1095.6957142857143,1089.0483333333334
2007-07-24,1125.51,1101.712857142857,1090.0756666666666
2007-07-25,1142.12,1107.95,1090.8746666666668
2007-07-26,1071.23,1103.5214285714285,1090.692
2007-07-27,1064.73,1099.4857142857143,1090.498
2007-07-28,1072.43,1095.18,1088.5343333333333
2007-07-29,1101.54,1099.73,1090.3206666666667
2007-07-30,1121.4,1099.8514285714286,1092.769
2007-07-31,1094.35,1095.4,1090.834
2007-08-01,1088.7,1087.7685714285715,1090.1946666666665
2007-08-02,1039.04,1083.1699999999998,1086.9926666666665
2007-08-03,1076.2,1084.8085714285714,1086.2676666666666
2007-08-04,1087.16,1086.912857142857,1085.2346666666667
2007-08-05,1069.18,1082.29,1085.2003333333332
2007-08-06,1075.51,1075.7342857142858,1086.3873333333333
2007-08-07,1076.03,1073.1171428571429,1087.6886666666667
2007-08-08,1076.71,1071.4042857142856,1089.2866666666666
2007-08-09,1139.38,1085.7385714285715,1093.185
2007-08-10,1049.83,1081.9714285714285,1092.0263333333335
2007-08-11,1035.79,1074.6328571428571,1090.2456666666667
2007-08-12,1098.46,1078.8157142857142,1089.9373333333333
2007-08-13,1098.29,1082.07,1090.2226666666668
2007-08-14,1123.8,1088.8942857142858,1090.4623333333334
2007-08-15,1097.43,1091.8542857142859,1089.8229999999999
2007-08-16,1057.53,1080.1614285714286,1088.961
2007-08-17,1037.5,1078.4,1086.929
2007-08-18,1036.47,1078.497142857143,1084.737
2007-08-19,1055.82,1072.4057142857143,1083.4983333333334
2007-08-20,1116.27,1074.9742857142858,1083.955
2007-08-21,1116.44,1073.922857142857,1085.5133333333333
2007-08-22,1126.2,1078.032857142857,1085.7016666666666
2007-08-23,1084.93,1081.9471428571428,1084.349
2007-08-24,1086.64,1088.967142857143,1082.4996666666666
2007-08-25,1049.32,1090.8028571428572,1081.7693333333334
2007-08-26,1068.15,1092.564285714286,1081.8833333333334
2007-08-27,1094.69,1089.4814285714285,1082.6253333333334
2007-08-28,1118.84,1089.8242857142857,1083.202
2007-08-29,1116.61,1088.4542857142858,1083.0423333333333
2007-08-30,1085.27,1088.5028571428572,1082.7396666666666
2007-08-31,1080.82,1087.6714285714286,1082.4769999999999
2007-09-01,1089.04,1093.3457142857144,1084.1436666666666
2007-09-02,1110.45,1099.3885714285714,1085.2853333333335
2007-09-03,1065.41,1095.2057142857143,1084.5603333333333
2007-09-04,1039.73,1083.9042857142856,1083.5786666666668
2007-09-05,1100.68,1081.6285714285714,1084.4176666666667
2007-09-06,1063.01,1078.4485714285713,1083.9836666666665
2007-09-07,1083.56,1078.84,1084.212
2007-09-08,1070.21,1076.15,1081.9063333333334
2007-09-09,1070.21,1070.4014285714286,1082.5856666666666
2007-09-10,1085.79,1073.3128571428572,1084.2523333333334
2007-09-11,1098.8,1081.7514285714285,1084.2636666666667
2007-09-12,1055.14,1075.2457142857143,1082.8253333333334
2007-09-13,1092.12,1079.4042857142856,1081.7693333333334
2007-09-14,1092.12,1080.6271428571429,1081.5923333333333
2007-09-15,1079.11,1081.8985714285714,1082.3116666666667
2007-09-16,1068.49,1081.652857142857,1083.3446666666666
2007-09-17,1040.58,1075.1942857142856,1083.4816666666668
2007-09-18,1039.04,1066.6571428571428,1082.9223333333334
2007-09-19,1063.18,1067.8057142857142,1081.1526666666666
2007-09-20,1053.6,1062.3028571428572,1079.058
2007-09-21,1070.38,1059.1971428571428,1077.1973333333333
2007-09-22,1052.91,1055.4542857142858,1076.13
2007-09-23,1010.27,1047.1371428571429,1073.5843333333335
2007-09-24,1049.32,1048.3857142857144,1073.5843333333332
2007-09-25,1114.73,1059.1985714285713,1075.137
2007-09-26,1069.86,1060.152857142857,1074.3093333333334
2007-09-27,1079.11,1063.797142857143,1072.9850000000001
2007-09-28,1060.96,1062.4514285714286,1071.13
2007-09-29,1035.1,1059.9071428571428,1069.4576666666667
2007-09-30,1029.62,1062.6714285714284,1067.751
2007-10-01,1074.32,1066.242857142857,1067.2603333333332
2007-10-02,1093.66,1063.232857142857,1066.7006666666666
2007-10-03,1102.05,1067.8314285714284,1067.922
2007-10-04,1013.87,1058.5114285714285,1067.06
2007-10-05,1026.71,1053.6185714285714,1064.5943333333332
2007-10-06,1051.71,1055.9914285714285,1064.2176666666667
2007-10-07,1105.82,1066.8771428571429,1064.9596666666666
2007-10-08,1148.12,1077.4199999999998,1067.5566666666666
2007-10-09,1108.05,1079.4757142857143,1068.818
2007-10-10,1097.43,1078.8157142857142,1069.206
2007-10-11,1117.81,1093.6642857142856,1069.8396666666667
2007-10-12,1047.77,1096.672857142857,1069.5939999999998
2007-10-13,1022.43,1092.49,1067.271
2007-10-14,1051.54,1084.7357142857143,1065.9183333333333
2007-10-15,1039.73,1069.2514285714285,1064.6056666666666
2007-10-16,1079.28,1065.1414285714286,1064.9653333333333
2007-10-17,1094.18,1064.6771428571428,1066.752
2007-10-18,1101.71,1062.3771428571429,1068.841
2007-10-19,1131.85,1074.3885714285714,1071.1299999999999
2007-10-20,1085.45,1083.3914285714286,1072.1916666666666
2007-10-21,1114.55,1092.392857142857,1073.664
2007-10-22,1109.76,1102.3971428571429,1075.559
2007-10-23,1138.36,1110.837142857143,1079.8286666666665
2007-10-24,1121.4,1114.7257142857143,1082.2313333333334
2007-10-25,1092.29,1113.3799999999999,1081.4833333333333
2007-10-26,1104.62,1109.49,1082.642
2007-10-27,1114.73,1113.672857142857,1083.8293333333334
2007-10-28,1111.82,1113.2828571428572,1085.5246666666667
2007-10-29,1093.49,1110.9585714285715,1087.471
2007-10-30,1044.18,1097.5042857142857,1087.9563333333333
2007-10-31,1076.71,1091.1200000000001,1088.036
2007-11-01,1083.56,1089.8728571428571,1087.6993333333332
2007-11-02,1089.21,1087.6714285714286,1087.2713333333334
2007-11-03,1074.14,1081.8728571428571,1089.2803333333334
2007-11-04,1082.19,1077.6399999999999,1091.1296666666667
2007-11-05,1082.53,1076.0742857142857,1092.1570000000002
2007-11-06,1118.49,1086.69,1092.5793333333334
2007-11-07,1085.1,1087.8885714285714,1090.4786666666666
2007-11-08,1074.32,1086.5685714285714,1089.3543333333334
2007-11-09,1104.11,1088.6971428571428,1089.577
2007-11-10,1100.0,1092.3914285714286,1088.9833333333333
2007-11-11,1080.65,1092.1714285714284,1090.0793333333334
2007-11-12,1100.0,1094.6671428571428,1092.6650000000002
