Date,consumption_pct_gdp,consumption_pct_gdp_MA7,consumption_pct_gdp_MA30
2003-07-13,58.09,59.111428571428576,59.225
2003-07-14,59.74,59.291428571428575,59.257
2003-07-15,59.86,59.24142857142858,59.32166666666667
2003-07-16,57.95,58.92857142857143,59.27033333333333
2003-07-17,58.56,59.040000000000006,59.23533333333334
2003-07-18,58.25,58.87428571428571,59.132333333333335
2003-07-19,58.21,58.66571428571429,58.995333333333335
2003-07-20,59.36,58.847142857142856,59.035333333333334
2003-07-21,58.84,58.71857142857142,59.09466666666666
2003-07-22,58.76,58.561428571428564,59.132
2003-07-23,59.43,58.77285714285714,59.19166666666667
2003-07-24,60.78,59.089999999999996,59.231
2003-07-25,59.48,59.26571428571429,59.20133333333333
2003-07-26,58.48,59.30428571428571,59.16166666666666
2003-07-27,58.09,59.12285714285714,59.15633333333333
2003-07-28,58.73,59.107142857142854,59.168
2003-07-29,58.27,59.03714285714286,59.17833333333333
2003-07-30,57.68,58.787142857142854,59.132333333333335
2003-07-31,57.71,58.348571428571425,59.004000000000005
2003-08-01,58.65,58.230000000000004,58.93933333333334
2003-08-02,59.46,58.370000000000005,58.92733333333333
2003-08-03,58.27,58.395714285714284,58.896
2003-08-04,59.42,58.494285714285716,58.86033333333333
2003-08-05,62.16,59.05,58.99733333333334
2003-08-06,60.63,59.47142857142857,59.068999999999996
2003-08-07,58.73,59.61714285714286,59.019666666666666
2003-08-08,57.43,59.44285714285714,58.92933333333334
2003-08-09,57.46,59.15714285714285,58.91866666666667
2003-08-10,58.24,59.152857142857144,58.87966666666667
2003-08-11,57.38,58.86142857142857,58.80333333333333
2003-08-12,59.62,58.49857142857143,58.85433333333334
2003-08-13,59.02,58.26857142857143,58.830333333333336
2003-08-14,59.67,58.402857142857144,58.824
2003-08-15,58.53,58.56,58.84333333333334
2003-08-16,57.84,58.614285714285714,58.81933333333333
2003-08-17,58.05,58.58714285714286,58.812666666666665
2003-08-18,60.86,59.08428571428572,58.900999999999996
2003-08-19,58.77,58.962857142857146,58.88133333333334
2003-08-20,62.14,59.40857142857143,58.99133333333334
2003-08-21,61.7,59.698571428571434,59.089333333333336
2003-08-22,59.76,59.87428571428571,59.10033333333333
2003-08-23,59.15,60.06142857142857,59.04600000000001
2003-08-24,57.92,60.042857142857144,58.994
2003-08-25,60.24,59.95428571428572,59.05266666666667
2003-08-26,60.13,60.14857142857143,59.12066666666667
2003-08-27,58.5,59.62857142857143,59.11300000000001
2003-08-28,59.11,59.25857142857143,59.141
2003-08-29,59.92,59.28142857142857,59.21566666666667
2003-08-30,58.36,59.16857142857143,59.23733333333334
2003-08-31,58.42,59.24,59.22966666666666
2003-09-01,58.16,58.942857142857136,59.18633333333334
2003-09-02,59.1,58.79571428571428,59.214000000000006
2003-09-03,60.11,59.02571428571429,59.237
2003-09-04,56.85,58.702857142857134,59.059999999999995
2003-09-05,55.1,58.01428571428572,58.87566666666667
2003-09-06,58.7,58.06285714285714,58.87466666666667
2003-09-07,59.25,58.18142857142857,58.93533333333333
2003-09-08,58.82,58.27571428571429,58.98066666666667
2003-09-09,58.81,58.23428571428571,58.99966666666667
2003-09-10,59.51,58.14857142857142,59.07066666666667
2003-09-11,60.16,58.621428571428574,59.08866666666666
2003-09-12,57.45,58.957142857142856,59.03633333333333
2003-09-13,59.67,59.09571428571429,59.03633333333333
2003-09-14,62.69,59.58714285714286,59.175
2003-09-15,59.45,59.67714285714286,59.22866666666667
2003-09-16,59.54,59.78142857142858,59.278333333333336
2003-09-17,58.9,59.69428571428572,59.212999999999994
2003-09-18,59.72,59.63142857142857,59.24466666666667
2003-09-19,59.83,59.971428571428575,59.167666666666676
2003-09-20,58.44,59.79571428571428,59.059
2003-09-21,59.32,59.31428571428571,59.04433333333334
2003-09-22,60.18,59.41857142857143,59.07866666666666
2003-09-23,60.32,59.529999999999994,59.158666666666676
2003-09-24,57.98,59.39857142857143,59.083333333333336
2003-09-25,57.92,59.14142857142857,59.00966666666667
2003-09-26,58.5,58.951428571428565,59.00966666666667
2003-09-27,58.17,58.91285714285714,58.97833333333334
2003-09-28,60.31,59.05428571428571,58.99133333333334
2003-09-29,60.89,59.15571428571429,59.07566666666666
2003-09-30,59.89,59.09428571428572,59.12466666666667
2003-10-01,59.37,59.292857142857144,59.165
2003-10-02,58.2,59.332857142857144,59.135
2003-10-03,59.31,59.448571428571434,59.108333333333334
2003-10-04,59.27,59.605714285714285,59.189
2003-10-05,61.48,59.77285714285715,59.40166666666667
2003-10-06,61.27,59.82714285714285,59.48733333333334
2003-10-07,58.99,59.69857142857143,59.47866666666667
2003-10-08,60.26,59.825714285714284,59.526666666666664
2003-10-09,59.55,60.01857142857143,59.55133333333333
2003-10-10,59.67,60.07,59.556666666666665
2003-10-11,59.58,60.114285714285714,59.53733333333333
2003-10-12,62.3,60.23142857142857,59.699
2003-10-13,60.06,60.05857142857143,59.711999999999996
2003-10-14,57.99,59.91571428571429,59.55533333333333
2003-10-15,57.73,59.55428571428571,59.498
2003-10-16,58.24,59.36714285714286,59.45466666666666
2003-10-17,58.58,59.21142857142856,59.444
2003-10-18,60.54,59.348571428571425,59.471333333333334
2003-10-19,58.0,58.73428571428571,59.410333333333334
2003-10-20,58.03,58.44428571428572,59.39666666666667
2003-10-21,57.13,58.32142857142857,59.32366666666666
2003-10-22,58.3,58.402857142857144,59.261
2003-10-23,58.45,58.432857142857145,59.19866666666666
2003-10-24,57.97,58.34571428571429,59.19833333333334
2003-10-25,58.05,57.99,59.202666666666666
2003-10-26,57.43,57.90857142857143,59.167
2003-10-27,60.65,58.28285714285715,59.24966666666667
2003-10-28,57.93,58.39714285714285,59.17033333333334
2003-10-29,57.18,58.237142857142864,59.04666666666666
2003-10-30,61.23,58.6342857142857,59.09133333333333
2003-10-31,60.11,58.94,59.116
2003-11-01,59.24,59.11,59.15066666666667
2003-11-02,60.23,59.51,59.18133333333333
2003-11-03,56.78,58.957142857142856,59.098333333333336
2003-11-04,61.07,59.40571428571428,59.084666666666664
2003-11-05,60.59,59.892857142857146,59.062
2003-11-06,58.91,59.561428571428564,59.059333333333335
2003-11-07,60.1,59.56,59.053999999999995
2003-11-08,59.72,59.628571428571426,59.059666666666665
2003-11-09,58.57,59.39142857142857,59.022999999999996
2003-11-10,58.71,59.667142857142856,58.994
2003-11-11,59.44,59.434285714285714,58.89866666666667
2003-11-12,59.16,59.230000000000004,58.86866666666667
2003-11-13,59.42,59.30285714285714,58.916333333333334
2003-11-14,59.33,59.19285714285714,58.96966666666667
2003-11-15,59.81,59.20571428571428,59.022000000000006
2003-11-16,60.65,59.50285714285714,59.090999999999994
2003-11-17,59.71,59.645714285714284,59.063333333333325
2003-11-18,61.47,59.93571428571429,59.178999999999995
2003-11-19,59.96,60.05,59.24333333333333
2003-11-20,59.38,60.044285714285714,59.31833333333334
2003-11-21,58.61,59.941428571428574,59.32866666666666
2003-11-22,57.69,59.638571428571424,59.303333333333335
2003-11-23,58.23,59.292857142857144,59.312000000000005
2003-11-24,59.83,59.31,59.37133333333334
2003-11-25,58.81,58.93,59.41733333333333
2003-11-26,57.79,58.620000000000005,59.321999999999996
2003-11-27,59.02,58.56857142857143,59.358333333333334
2003-11-28,59.39,58.68,59.432
2003-11-29,59.95,59.00285714285714,59.38933333333333
2003-11-30,56.98,58.824285714285715,59.285
2003-12-01,57.15,58.44142857142857,59.21533333333333
2003-12-02,56.79,58.152857142857144,59.10066666666667
2003-12-03,57.08,58.051428571428566,59.11066666666667
2003-12-04,57.47,57.83,58.99066666666667
2003-12-05,59.82,57.89142857142857,58.965
2003-12-06,58.02,57.61571428571428,58.93533333333333
2003-12-07,59.54,57.98142857142857,58.916666666666664
2003-12-08,59.76,58.354285714285716,58.918
2003-12-09,58.77,58.637142857142855,58.92466666666667
2003-12-10,57.92,58.75714285714286,58.89833333333333
2003-12-11,59.86,59.098571428571425,58.91233333333333
2003-12-12,60.73,59.228571428571435,58.96466666666666
2003-12-13,60.73,59.61571428571428,59.00833333333333
2004-01-21,57.23,59.285714285714285,58.938333333333325
2004-01-22,55.72,58.708571428571425,58.802
2004-01-23,58.98,58.73857142857143,58.74633333333334
2004-01-24,60.65,59.128571428571426,58.77766666666667
2004-01-25,57.28,58.76,58.638000000000005
2004-01-26,56.55,58.16285714285714,58.52433333333333
2004-01-27,56.12,57.50428571428571,58.41566666666666
2004-01-28,58.77,57.72428571428571,58.421
2004-01-29,58.46,58.11571428571428,58.446666666666665
2004-01-30,57.68,57.93,58.42833333333333
2004-01-31,58.19,57.57857142857143,58.373666666666665
2004-02-01,58.11,57.69714285714286,58.35033333333333
2004-02-02,59.02,58.050000000000004,58.391333333333336
2004-02-03,55.34,57.938571428571436,58.268666666666675
2004-02-04,56.72,57.645714285714284,58.17966666666667
2004-02-05,57.52,57.511428571428574,58.09866666666667
2004-02-06,57.1,57.42857142857143,58.102666666666664
2004-02-07,59.63,57.63428571428572,58.18533333333334
2004-02-08,58.75,57.72571428571428,58.25066666666667
2004-02-09,58.74,57.68571428571429,58.306000000000004
2004-02-10,58.76,58.17428571428571,58.349000000000004
2004-02-11,55.3,57.971428571428575,58.19833333333334
2004-02-12,58.12,58.05714285714286,58.20166666666667
2004-02-13,58.37,58.23857142857143,58.162666666666674
2004-02-14,56.77,57.83,58.063
2004-02-15,55.2,57.32285714285714,57.944
2004-02-16,55.61,56.87571428571429,57.867
2004-02-17,59.5,56.98142857142857,57.855000000000004
2004-02-18,56.84,57.20142857142857,57.72533333333333
2004-02-19,57.9,57.17,57.631
2004-02-20,56.61,56.91857142857143,57.61033333333333
2004-02-21,57.75,57.05857142857143,57.678
2004-02-22,57.43,57.377142857142864,57.626333333333335
2004-02-23,57.74,57.68142857142857,57.52933333333333
2004-02-24,56.67,57.277142857142856,57.509
2004-02-25,58.5,57.51428571428571,57.574
2004-02-26,59.61,57.75857142857143,57.690333333333335
2004-02-27,58.27,57.99571428571428,57.67366666666667
2004-02-28,56.9,57.87428571428571,57.62166666666667
2004-02-29,57.92,57.94428571428572,57.62966666666667
2004-03-01,60.65,58.36,57.711666666666666
2004-03-02,59.53,58.76857142857143,57.759
2004-03-03,56.93,58.544285714285714,57.68933333333334
2004-03-04,56.44,58.09142857142857,57.726
2004-03-05,59.49,58.26571428571429,57.818333333333335
2004-03-06,57.3,58.32285714285714,57.811
2004-03-07,57.15,58.212857142857146,57.81266666666667
2004-03-08,55.86,57.528571428571425,57.687
2004-03-09,57.56,57.24714285714286,57.64733333333333
2004-03-10,59.44,57.605714285714285,57.67066666666666
2004-03-11,58.55,57.90714285714286,57.663666666666664
2004-03-12,56.74,57.51428571428572,57.711666666666666
2004-03-13,58.6,57.699999999999996,57.72766666666667
2004-03-14,57.73,57.78285714285715,57.706333333333326
2004-03-15,57.41,58.00428571428571,57.727666666666664
2004-03-16,57.84,58.044285714285714,57.81566666666666
2004-03-17,57.25,57.73142857142857,57.87033333333333
2004-03-18,58.27,57.69142857142857,57.82933333333334
2004-03-19,60.61,58.24428571428571,57.955000000000005
2004-03-20,58.82,58.27571428571429,57.98566666666667
2004-03-21,56.3,58.07142857142857,57.97533333333333
2004-03-22,56.74,57.97571428571429,57.94166666666667
2004-03-23,57.96,57.99285714285714,57.95933333333333
2004-03-24,59.04,58.24857142857143,58.00266666666666
2004-03-25,59.16,58.37571428571429,58.08566666666666
2004-03-26,57.36,57.91142857142857,58.047666666666665
2004-03-27,57.57,57.73285714285714,57.97966666666667
2004-03-28,57.15,57.854285714285716,57.94233333333333
2004-03-29,60.38,58.37428571428571,58.05833333333333
2004-03-30,60.64,58.75714285714286,58.148999999999994
2004-03-31,56.75,58.43,58.019
2004-04-01,58.29,58.30571428571428,57.97766666666667
2004-04-02,59.12,58.55714285714286,58.050666666666665
2004-04-03,58.28,58.65857142857143,58.111999999999995
2004-04-04,58.88,58.90571428571429,58.09166666666667
2004-04-05,59.75,58.815714285714286,58.17333333333333
2004-04-06,59.38,58.635714285714286,58.24766666666666
2004-04-07,57.44,58.73428571428571,58.300333333333334
2004-04-08,54.69,58.220000000000006,58.20466666666667
2004-04-09,55.02,57.634285714285724,58.05733333333333
2004-04-10,55.24,57.199999999999996,57.947
2004-04-11,56.79,56.901428571428575,57.94866666666667
2004-04-12,55.88,56.348571428571425,57.858
2004-04-13,56.76,55.97428571428571,57.82566666666667
2004-04-14,57.64,56.00285714285714,57.833333333333336
2004-04-15,56.35,56.24,57.783666666666676
2004-04-16,60.12,56.96857142857142,57.879333333333335
2004-04-17,59.2,57.534285714285716,57.910333333333334
2004-04-18,58.79,57.82,57.849666666666664
2004-04-19,58.84,58.24285714285714,57.85033333333333
2004-04-20,57.97,58.41571428571429,57.906
2004-04-21,58.67,58.56285714285714,57.970333333333336
2004-04-22,58.68,58.895714285714284,57.99433333333334
2004-04-23,57.78,58.56142857142857,57.952333333333335
2004-04-24,57.45,58.31142857142857,57.89533333333334
2004-04-25,57.61,58.142857142857146,57.903666666666666
2004-04-26,57.15,57.901428571428575,57.88966666666667
2004-04-27,58.93,58.03857142857142,57.949
2004-04-28,57.51,57.872857142857136,57.85333333333333
2004-04-29,56.81,57.60571428571428,57.725666666666676
2004-04-30,57.34,57.542857142857144,57.745333333333335
2004-05-01,58.74,57.72714285714286,57.76033333333333
2004-05-02,59.93,58.05857142857143,57.787333333333336
2004-05-03,57.82,58.15428571428572,57.772000000000006
2004-05-04,56.38,57.790000000000006,57.68866666666666
2004-05-05,55.27,57.470000000000006,57.53933333333334
2004-05-06,57.9,57.625714285714295,57.49
2004-05-07,58.21,57.75,57.51566666666667
2004-05-08,58.58,57.72714285714285,57.64533333333333
2004-05-09,58.63,57.54142857142857,57.76566666666667
2004-05-10,58.65,57.660000000000004,57.87933333333333
2004-05-11,57.25,57.784285714285716,57.894666666666666
2004-05-12,57.26,58.06857142857143,57.94066666666666
2004-05-13,57.55,58.01857142857143,57.967
2004-05-14,57.12,57.86285714285714,57.949666666666666
2004-05-15,56.16,57.51714285714286,57.943333333333335
2004-05-16,57.51,57.357142857142854,57.85633333333333
2004-05-17,56.41,57.037142857142854,57.76333333333333
2004-05-18,59.44,57.35,57.785
2004-05-19,58.93,57.58857142857143,57.788000000000004
2004-05-20,57.14,57.529999999999994,57.76033333333333
2004-05-21,56.8,57.48428571428571,57.698
2004-05-22,56.44,57.52428571428571,57.62333333333333
2004-05-23,59.14,57.75714285714286,57.66866666666667
2004-05-24,58.7,58.08428571428571,57.71033333333333
2004-05-25,60.31,58.208571428571425,57.800333333333334
2004-05-26,57.83,58.051428571428566,57.82299999999999
2004-05-27,57.03,58.035714285714285,57.75966666666667
2004-05-28,57.78,58.175714285714285,57.768666666666675
2004-05-29,56.98,58.25285714285714,57.774333333333324
2004-05-30,58.11,58.105714285714285,57.8
2004-05-31,57.86,57.98571428571428,57.77066666666666
2004-06-01,58.66,57.75,57.72833333333333
2004-06-02,56.81,57.604285714285716,57.69466666666666
2004-06-03,58.81,57.85857142857143,57.775666666666666
2004-06-04,56.21,57.63428571428572,57.806999999999995
2004-06-05,56.21,57.52428571428572,57.75066666666667
2004-06-06,58.7,57.60857142857143,57.767
2004-06-07,57.31,57.53000000000001,57.724666666666664
2004-06-08,58.51,57.50857142857143,57.720666666666666
2004-06-09,56.99,57.534285714285716,57.665333333333336
2004-06-10,56.3,57.175714285714285,57.63366666666666
2004-06-11,57.11,57.30428571428571,57.62866666666667
2004-06-12,56.18,57.3,57.583
2004-06-13,56.44,56.97714285714285,57.56033333333333
2004-06-14,58.69,57.17428571428571,57.644666666666666
2004-06-15,59.35,57.294285714285714,57.705999999999996
2004-06-16,57.79,57.40857142857143,57.752
2004-06-17,58.19,57.67857142857143,57.71033333333333
2004-06-18,56.69,57.618571428571435,57.635666666666665
2004-06-19,56.6,57.67857142857143,57.61766666666667
2004-06-20,56.85,57.737142857142864,57.61933333333333
2004-06-21,56.85,57.47428571428571,57.633
2004-06-22,57.55,57.21714285714285,57.580000000000005
2004-06-23,58.03,57.251428571428576,57.55766666666667
2004-06-24,57.82,57.198571428571434,57.474666666666664
2004-06-25,60.54,57.74857142857143,57.565000000000005
2004-06-26,59.18,58.11714285714286,57.63666666666667
2004-06-27,58.43,58.34285714285714,57.65833333333333
2004-06-28,58.97,58.64571428571429,57.724666666666664
2004-06-29,59.25,58.88857142857143,57.76266666666666
2004-06-30,58.57,58.965714285714284,57.78633333333334
2004-07-01,58.93,59.12428571428571,57.79533333333333
2004-07-02,58.16,58.784285714285716,57.840333333333334
2004-07-03,57.32,58.51857142857143,57.79066666666667
2004-07-04,56.74,58.277142857142856,57.80833333333333
2004-07-05,57.26,58.03285714285714,57.843333333333334
2004-07-06,56.6,57.65428571428571,57.77333333333333
2004-07-07,56.63,57.37714285714286,57.75066666666667
2004-07-08,58.06,57.25285714285714,57.735666666666674
2004-07-09,57.07,57.097142857142856,57.73833333333334
2004-07-10,56.76,57.01714285714286,57.75366666666667
2004-07-11,58.15,57.21857142857143,57.78833333333333
2004-07-12,59.39,57.52285714285715,57.89533333333333
2004-07-13,57.55,57.65857142857143,57.93233333333333
2004-07-14,57.27,57.75,57.885
2004-07-15,57.73,57.70285714285715,57.831
2004-07-16,57.88,57.81857142857143,57.833999999999996
2004-07-17,59.01,58.14,57.86133333333334
2004-07-18,58.67,58.214285714285715,57.92733333333333
2004-07-19,56.39,57.785714285714285,57.92033333333333
2004-07-20,58.82,57.96714285714285,57.986
2004-07-21,57.34,57.97714285714286,58.00233333333334
2004-07-22,58.29,58.05714285714286,58.027
2004-07-23,57.82,58.04857142857143,58.019999999999996
2004-07-24,57.78,57.87285714285714,58.01866666666667
2004-07-25,57.32,57.68,57.91133333333333
2004-07-26,57.37,57.82,57.851
2004-07-27,57.81,57.675714285714285,57.83033333333333
2004-07-28,55.38,57.395714285714284,57.710666666666675
2004-07-29,56.27,57.107142857142854,57.61133333333334
2004-07-30,58.77,57.24285714285715,57.618
2004-07-31,59.12,57.43428571428571,57.62433333333333
2004-08-01,58.52,57.605714285714285,57.63633333333333
2004-08-02,56.97,57.54857142857143,57.62466666666667
2004-08-03,57.44,57.49571428571428,57.648
2004-08-04,56.11,57.6,57.609666666666676
2004-08-05,58.04,57.85285714285715,57.657666666666664
2004-08-06,56.2,57.48571428571428,57.64333333333334
2004-08-07,56.25,57.075714285714284,57.583000000000006
2004-08-08,56.7,56.815714285714286,57.57066666666666
2004-08-09,58.24,56.99714285714286,57.62
2004-08-10,56.2,56.82,57.555
2004-08-11,56.6,56.89,57.462
2004-08-12,56.67,56.69428571428572,57.43266666666667
2004-08-13,57.09,56.82142857142857,57.42666666666667
2004-08-14,59.34,57.26285714285715,57.480333333333334
2004-08-15,58.32,57.494285714285716,57.495
2004-08-16,57.99,57.45857142857143,57.461
2004-08-17,56.87,57.55428571428572,57.401
2004-08-18,54.96,57.32,57.35333333333333
2004-08-19,57.63,57.457142857142856,57.31366666666667
2004-08-20,56.92,57.432857142857145,57.29966666666667
2004-08-21,58.19,57.26857142857143,57.29633333333333
2004-08-22,58.75,57.33,57.32733333333333
2004-08-23,57.95,57.324285714285715,57.333
2004-08-24,56.98,57.339999999999996,57.32166666666667
2004-08-25,58.33,57.82142857142857,57.35366666666667
2004-08-26,58.23,57.90714285714286,57.367666666666665
2004-08-27,57.55,57.997142857142855,57.440000000000005
2004-08-28,55.68,57.638571428571424,57.42033333333333
2004-08-29,58.12,57.54857142857143,57.39866666666667
2004-08-30,57.87,57.537142857142854,57.357
2004-08-31,57.95,57.67571428571428,57.338
2004-09-01,58.42,57.68857142857143,57.38633333333334
2004-09-02,57.8,57.62714285714286,57.39833333333333
2004-09-03,58.74,57.797142857142866,57.486
2004-09-04,57.92,58.11714285714286,57.482
2004-09-05,57.44,58.019999999999996,57.52333333333333
2004-09-06,58.11,58.05428571428571,57.58533333333333
2004-09-07,58.07,58.07142857142857,57.631
2004-09-08,56.04,57.73142857142857,57.55766666666667
2004-09-09,58.25,57.79571428571428,57.626
2004-09-10,59.76,57.94142857142857,57.731333333333325
2004-09-11,60.08,58.25,57.845000000000006
2004-09-12,58.56,58.410000000000004,57.894
2004-09-13,58.61,58.48142857142857,57.86966666666667
2004-09-14,59.34,58.66285714285714,57.90366666666667
2004-09-15,58.7,59.042857142857144,57.92733333333333
2004-09-16,59.95,59.285714285714285,58.029999999999994
2004-09-17,61.24,59.49714285714286,58.239333333333335
2004-09-18,59.44,59.40571428571429,58.29966666666667
2004-09-19,56.37,59.09285714285715,58.28133333333333
2004-09-20,58.28,59.04571428571428,58.28433333333334
2004-09-21,59.45,59.06142857142858,58.30766666666667
2004-09-22,58.33,59.00857142857143,58.32033333333334
2004-09-23,58.33,58.777142857142856,58.36533333333333
2004-09-24,56.89,58.15571428571428,58.31733333333334
2004-09-25,57.59,57.89142857142857,58.29600000000001
2004-09-26,57.52,58.05571428571428,58.294999999999995
2004-09-27,59.74,58.26428571428572,58.43033333333334
2004-09-28,57.89,58.04142857142857,58.42266666666667
2004-09-29,59.62,58.22571428571428,58.481
2004-09-30,58.58,58.26142857142857,58.501999999999995
2004-10-01,60.07,58.715714285714284,58.557
2004-10-02,59.53,58.99285714285714,58.61466666666667
2004-10-03,56.7,58.87571428571429,58.54666666666667
2004-10-04,58.49,58.69714285714286,58.565666666666665
2004-10-05,60.05,59.00571428571429,58.65266666666667
2004-10-06,58.19,58.80142857142857,58.65533333333333
2004-10-07,58.05,58.72571428571429,58.65466666666667
2004-10-08,58.11,58.44571428571428,58.72366666666667
2004-10-09,56.31,57.98571428571428,58.659
2004-10-10,55.75,57.85,58.525333333333336
2004-10-11,56.74,57.6,58.413999999999994
2004-10-12,57.65,57.25714285714286,58.38366666666666
2004-10-13,58.1,57.24428571428571,58.36666666666667
2004-10-14,57.59,57.17857142857143,58.30833333333333
2004-10-15,57.48,57.08857142857143,58.26766666666667
2004-10-16,56.42,57.104285714285716,58.15
2004-10-17,57.81,57.39857142857143,58.03566666666667
2004-10-18,57.2,57.464285714285715,57.961
2004-10-19,57.68,57.46857142857142,58.00466666666667
2004-10-20,57.13,57.33,57.96633333333333
2004-10-21,57.41,57.30428571428571,57.89833333333333
2004-10-22,58.0,57.37857142857143,57.88733333333333
2004-10-23,58.0,57.604285714285716,57.876333333333335
2004-10-24,57.2,57.51714285714286,57.88666666666666
2004-10-25,59.17,57.798571428571435,57.93933333333334
2004-10-26,61.17,58.297142857142866,58.061
2004-10-27,60.74,58.81285714285715,58.09433333333333
2004-10-28,57.44,58.81714285714286,58.07933333333333
2004-10-29,58.65,58.910000000000004,58.047000000000004
2004-10-30,58.37,58.962857142857146,58.04
2004-10-31,60.32,59.40857142857143,58.048333333333325
2004-11-01,58.94,59.37571428571429,58.028666666666666
2004-11-02,56.85,58.75857142857142,58.03366666666667
2004-11-03,58.31,58.41142857142857,58.02766666666666
2004-11-04,57.08,58.36000000000001,57.928666666666665
2004-11-05,57.68,58.221428571428575,57.91166666666667
2004-11-06,60.02,58.457142857142856,57.977333333333334
2004-11-07,59.12,58.285714285714285,58.010999999999996
2004-11-08,59.63,58.38428571428572,58.12166666666667
2004-11-09,57.18,58.431428571428576,58.16933333333334
2004-11-10,57.7,58.34428571428572,58.20133333333334
2004-11-11,55.83,58.16571428571428,58.14066666666667
2004-11-12,58.13,58.230000000000004,58.141666666666666
2004-11-13,58.9,58.07,58.18533333333333
2004-11-14,58.48,57.978571428571435,58.218666666666664
2004-11-15,59.58,57.971428571428575,58.324
2004-11-16,58.76,58.19714285714286,58.355666666666664
2004-11-17,56.35,58.00428571428571,58.327333333333335
2004-11-18,56.63,58.118571428571435,58.29233333333333
2004-11-19,55.63,57.761428571428574,58.242333333333335
2004-11-20,55.85,57.325714285714284,58.190333333333335
2004-11-21,59.19,57.42714285714285,58.230000000000004
2004-11-22,58.14,57.221428571428575,58.23466666666666
2004-11-23,59.93,57.38857142857143,58.32566666666666
2004-11-24,57.52,57.55571428571428,58.27066666666666
2004-11-25,56.25,57.50142857142857,58.10666666666667
2004-11-26,56.97,57.692857142857136,57.981
2004-11-27,58.7,58.10000000000001,58.023
2004-11-28,59.23,58.105714285714285,58.04233333333333
2004-11-29,55.87,57.78142857142857,57.958999999999996
2004-11-30,57.1,57.37714285714286,57.851666666666674
2004-12-01,56.45,57.22428571428571,57.76866666666667
2004-12-02,57.12,57.348571428571425,57.77766666666666
2004-12-03,55.4,57.12428571428571,57.68066666666667
2004-12-04,55.47,56.66285714285714,57.626999999999995
2004-12-05,56.07,56.21142857142858,57.57333333333334
2004-12-06,56.18,56.25571428571429,57.44533333333333
2004-12-07,56.43,56.160000000000004,57.35566666666667
2004-12-08,58.05,56.388571428571424,57.303
2004-12-09,59.09,56.67,57.36666666666667
2004-12-10,57.88,57.02428571428572,57.37266666666666
2004-12-11,59.46,57.59428571428571,57.49366666666666
2004-12-12,59.46,58.07857142857143,57.538000000000004
2004-12-13,59.44,58.544285714285714,57.556000000000004
2005-01-21,59.66,59.005714285714284,57.59533333333333
2005-01-22,60.78,59.39571428571429,57.63533333333333
2005-01-23,60.94,59.660000000000004,57.708
2005-01-24,61.16,60.128571428571426,57.86833333333333
2005-01-25,58.65,60.01285714285715,57.93566666666666
2005-01-26,56.62,59.607142857142854,57.968666666666664
2005-01-27,58.24,59.435714285714276,58.04833333333333
2005-01-28,60.14,59.50428571428572,58.08
2005-01-29,60.08,59.40428571428571,58.14466666666667
2005-01-30,60.23,59.30285714285714,58.15466666666667
2005-01-31,60.22,59.16857142857143,58.244666666666674
2005-02-01,58.38,59.129999999999995,58.315666666666665
2005-02-02,58.56,59.40714285714285,58.36866666666666
2005-02-03,60.99,59.800000000000004,58.445
2005-02-04,59.57,59.71857142857142,58.45633333333333
2005-02-05,60.92,59.83857142857143,58.62466666666667
2005-02-06,59.4,59.71999999999999,58.70133333333333
2005-02-07,59.92,59.67714285714286,58.81700000000001
2005-02-08,60.49,59.978571428571435,58.92933333333333
2005-02-09,62.02,60.472857142857144,59.15
2005-02-10,59.65,60.28142857142858,59.28933333333334
2005-02-11,60.11,60.35857142857143,59.424
2005-02-12,58.38,59.99571428571429,59.49733333333334
2005-02-13,61.03,60.228571428571435,59.650666666666666
2005-02-14,59.47,60.16428571428571,59.698
2005-02-15,59.57,60.03285714285715,59.71399999999999
2005-02-16,60.27,59.78285714285715,59.79366666666667
2005-02-17,61.19,60.00285714285714,59.85133333333333
2005-02-18,61.19,60.15714285714286,59.909
2005-02-19,60.26,60.425714285714285,59.93633333333333
2005-02-20,58.7,60.09285714285714,59.904333333333334
2005-02-21,58.4,59.94,59.825
2005-02-22,59.14,59.878571428571426,59.765
2005-02-23,59.61,59.784285714285716,59.71333333333333
2005-02-24,61.16,59.779999999999994,59.797000000000004
2005-02-25,59.79,59.58,59.90266666666666
2005-02-26,58.69,59.355714285714285,59.91766666666667
2005-02-27,59.48,59.46714285714285,59.89566666666667
2005-02-28,60.22,59.72714285714285,59.900333333333336
2005-03-01,60.37,59.902857142857144,59.904999999999994
2005-03-02,60.85,60.07999999999999,59.926
2005-03-03,59.42,59.83142857142857,59.96066666666666
2005-03-04,59.74,59.824285714285715,60.0
2005-03-05,61.19,60.18142857142857,60.00666666666667
2005-03-06,60.36,60.30714285714286,60.032999999999994
2005-03-07,61.75,60.52571428571429,60.06066666666666
2005-03-08,58.05,60.19428571428572,60.01566666666667
2005-03-09,57.7,59.74428571428571,59.94166666666667
2005-03-10,60.08,59.83857142857143,59.928000000000004
2005-03-11,59.34,59.78142857142858,59.83866666666666
2005-03-12,61.01,59.75571428571429,59.884
2005-03-13,61.07,59.857142857142854,59.91599999999999
2005-03-14,60.78,59.71857142857142,59.996
2005-03-15,61.18,60.16571428571428,60.001
2005-03-16,61.35,60.68714285714286,60.06366666666667
2005-03-17,59.16,60.55571428571428,60.05
