Date,debt_gdp_ratio,debt_gdp_ratio_MA7,debt_gdp_ratio_MA30
2005-04-23,61.33,62.35285714285714,62.38433333333333
2005-04-24,71.58,63.51571428571429,62.60033333333333
2005-04-25,61.14,62.605714285714285,62.702
2005-04-26,50.97,61.42714285714285,62.472
2005-04-27,60.99,61.65857142857143,62.517
2005-04-28,59.64,61.755714285714284,62.51466666666667
2005-04-29,57.38,60.43285714285714,61.95333333333334
2005-04-30,62.27,60.56714285714286,61.940666666666665
2005-05-01,55.08,58.209999999999994,61.57899999999999
2005-05-02,61.14,58.209999999999994,61.555
2005-05-03,62.46,59.85142857142858,61.604000000000006
2005-05-04,55.98,59.135714285714286,61.714333333333336
2005-05-05,59.94,59.17857142857143,61.772
2005-05-06,65.78,60.37857142857143,61.547333333333334
2005-05-07,57.15,59.64714285714285,61.330000000000005
2005-05-08,69.43,61.69714285714286,61.44433333333334
2005-05-09,72.97,63.38714285714286,61.50466666666667
2005-05-10,58.17,62.77428571428572,61.28766666666666
2005-05-11,61.52,63.56571428571429,61.22233333333334
2005-05-12,54.17,62.74142857142858,61.207
2005-05-13,54.7,61.15857142857143,60.95066666666666
2005-05-14,54.59,60.79285714285715,60.74966666666667
2005-05-15,57.68,59.11428571428571,60.794999999999995
2005-05-16,61.56,57.48428571428571,60.75866666666666
2005-05-17,69.17,59.05571428571428,60.949666666666666
2005-05-18,70.07,60.277142857142856,61.035
2005-05-19,73.58,63.050000000000004,61.51366666666667
2005-05-20,61.07,63.96,61.57033333333334
2005-05-21,65.33,65.49428571428571,61.782666666666664
2005-05-22,64.61,66.48428571428572,61.715
2005-05-23,65.14,66.99571428571429,61.842
2005-05-24,66.46,66.60857142857142,61.67133333333334
2005-05-25,55.91,64.58571428571429,61.497
2005-05-26,57.6,62.302857142857135,61.717999999999996
2005-05-27,74.97,64.28857142857143,62.184
2005-05-28,67.55,64.60571428571428,62.44766666666667
2005-05-29,62.95,64.36857142857143,62.63333333333333
2005-05-30,64.08,64.21714285714286,62.693666666666665
2005-05-31,70.9,64.85142857142857,63.221000000000004
2005-06-01,58.96,65.28714285714285,63.14833333333333
2005-06-02,53.38,64.68428571428572,62.845666666666666
2005-06-03,55.61,61.91857142857143,62.833333333333336
2005-06-04,54.25,60.01857142857143,62.643666666666675
2005-06-05,60.62,59.68571428571429,62.47166666666667
2005-06-06,66.46,60.02571428571429,62.782000000000004
2005-06-07,66.46,59.39142857142856,62.683
2005-06-08,65.74,60.36,62.442
2005-06-09,64.04,61.88285714285714,62.63766666666667
2005-06-10,65.06,63.23285714285714,62.75566666666666
2005-06-11,65.1,64.78285714285714,63.120000000000005
2005-06-12,61.18,64.86285714285714,63.336
2005-06-13,73.65,65.89,63.971333333333334
2005-06-14,70.03,66.4,64.383
2005-06-15,65.21,66.32428571428571,64.50466666666667
2005-06-16,65.21,66.49142857142856,64.37266666666667
2005-06-17,64.12,66.35714285714286,64.17433333333334
2005-06-18,60.84,65.74857142857142,63.74966666666666
2005-06-19,65.51,66.36714285714285,63.897666666666666
2005-06-20,64.08,65.0,63.856
2005-06-21,64.84,64.25857142857143,63.86366666666666
2005-06-22,73.27,65.41,64.13466666666666
2005-06-23,73.27,66.56142857142856,64.36166666666666
2005-06-24,63.59,66.48571428571428,64.61766666666666
2005-06-25,60.77,66.47571428571429,64.72333333333333
2005-06-26,58.96,65.54,64.18966666666667
2005-06-27,64.2,65.55714285714286,64.078
2005-06-28,72.14,66.6,64.38433333333333
2005-06-29,68.0,65.84714285714286,64.515
2005-06-30,62.91,64.36714285714285,64.24866666666667
2005-07-01,69.54,65.21714285714286,64.60133333333333
2005-07-02,60.32,65.15285714285714,64.83266666666667
2005-07-03,62.31,65.63142857142857,65.056
2005-07-04,69.24,66.35142857142857,65.55566666666667
2005-07-05,63.86,65.16857142857143,65.66366666666667
2005-07-06,54.4,63.22571428571429,65.26166666666667
2005-07-07,48.94,61.230000000000004,64.67766666666667
2005-07-08,55.91,59.28285714285715,64.35
2005-07-09,62.12,59.54,64.286
2005-07-10,55.57,58.57714285714285,63.96966666666667
2005-07-11,61.78,57.51142857142857,63.859
2005-07-12,65.63,57.76428571428572,64.00733333333334
2005-07-13,63.14,59.012857142857136,63.657000000000004
2005-07-14,65.78,61.41857142857142,63.51533333333334
2005-07-15,67.55,63.08142857142857,63.593333333333334
2005-07-16,65.82,63.61,63.61366666666666
2005-07-17,61.6,64.47142857142858,63.52966666666667
2005-07-18,62.05,64.50999999999999,63.57000000000001
2005-07-19,67.66,64.8,63.641666666666666
2005-07-20,55.57,63.71857142857142,63.358
2005-07-21,59.3,62.792857142857144,63.17333333333333
2005-07-22,68.9,62.98571428571428,63.02766666666667
2005-07-23,68.68,63.394285714285715,62.87466666666667
2005-07-24,64.53,63.81285714285714,62.90599999999999
2005-07-25,65.1,64.24857142857142,63.050333333333334
2005-07-26,72.52,64.94285714285715,63.50233333333333
2005-07-27,63.82,66.12142857142858,63.48966666666666
2005-07-28,60.77,66.33142857142857,63.11066666666667
2005-07-29,69.43,66.40714285714286,63.15833333333333
2005-07-30,72.41,66.94,63.475
2005-07-31,75.95,68.57142857142857,63.68866666666666
2005-08-01,76.85,70.25,64.23966666666666
2005-08-02,70.67,69.98571428571428,64.51833333333335
2005-08-03,61.33,69.63,64.25466666666667
2005-08-04,52.37,68.42999999999999,63.87166666666666
2005-08-05,57.45,66.71857142857144,63.973333333333336
2005-08-06,56.4,64.43142857142857,64.22200000000001
2005-08-07,62.35,62.48857142857143,64.43666666666667
2005-08-08,69.05,61.37428571428571,64.66766666666666
2005-08-09,68.49,61.06285714285714,65.09833333333333
2005-08-10,55.98,60.298571428571435,64.905
2005-08-11,61.78,61.642857142857146,64.77666666666667
2005-08-12,63.4,62.49285714285714,64.78533333333333
2005-08-13,65.21,63.75142857142857,64.76633333333334
2005-08-14,80.47,66.34,65.197
2005-08-15,66.15,65.92571428571429,65.208
2005-08-16,59.94,64.70428571428572,65.15266666666666
2005-08-17,58.51,65.06571428571428,65.03466666666667
2005-08-18,63.14,65.26,64.884
2005-08-19,61.78,65.02857142857142,65.091
2005-08-20,66.79,65.25428571428571,65.34066666666666
2005-08-21,70.75,63.865714285714276,65.40233333333333
2005-08-22,69.66,64.36714285714285,65.435
2005-08-23,65.02,65.09285714285714,65.45133333333334
2005-08-24,59.41,65.22142857142858,65.26166666666667
2005-08-25,64.46,65.41,64.993
2005-08-26,73.69,67.11142857142856,65.322
2005-08-27,58.77,65.96571428571428,65.25533333333334
2005-08-28,63.44,64.92142857142856,65.05566666666667
2005-08-29,70.98,65.11,65.008
2005-08-30,64.65,65.05714285714285,64.63133333333333
2005-08-31,67.81,66.25714285714285,64.33
2005-09-01,59.03,65.48142857142857,63.94199999999999
2005-09-02,52.52,62.457142857142856,63.64833333333333
2005-09-03,65.25,63.382857142857155,64.07766666666667
2005-09-04,68.79,64.14714285714287,64.45566666666667
2005-09-05,65.14,63.31285714285715,64.747
2005-09-06,65.44,63.425714285714285,64.85
2005-09-07,64.57,62.962857142857146,64.70066666666666
2005-09-08,60.13,63.120000000000005,64.422
2005-09-09,54.63,63.42142857142858,64.377
2005-09-10,52.97,61.667142857142856,64.08333333333333
2005-09-11,64.42,61.042857142857144,64.11733333333333
2005-09-12,69.47,61.66142857142857,64.25933333333333
2005-09-13,55.3,60.212857142857146,63.42033333333333
2005-09-14,79.0,62.27428571428571,63.84866666666667
2005-09-15,65.78,63.08142857142857,64.04333333333334
2005-09-16,63.03,64.28142857142856,64.194
2005-09-17,65.1,66.01428571428572,64.25933333333333
2005-09-18,57.34,65.00285714285714,64.11133333333333
2005-09-19,60.65,63.74285714285714,63.906666666666666
2005-09-20,75.42,66.61714285714287,64.06233333333333
2005-09-21,66.49,64.83,63.95666666666667
2005-09-22,72.6,65.80428571428571,64.20933333333333
2005-09-23,70.07,66.81,64.56466666666667
2005-09-24,67.85,67.20285714285714,64.67766666666667
2005-09-25,68.0,68.72571428571429,64.488
2005-09-26,67.1,69.64714285714285,64.76566666666666
2005-09-27,65.85,68.28,64.84599999999999
2005-09-28,53.27,66.39142857142858,64.25566666666667
2005-09-29,55.23,63.90999999999999,63.94166666666667
2005-09-30,55.68,61.85428571428571,63.537333333333336
2005-10-01,71.47,62.371428571428574,63.952000000000005
2005-10-02,61.26,61.40857142857143,64.24333333333333
2005-10-03,72.18,62.1342857142857,64.47433333333332
2005-10-04,70.11,62.74285714285714,64.51833333333333
2005-10-05,63.18,64.15857142857142,64.453
2005-10-06,64.31,65.45571428571428,64.41533333333334
2005-10-07,61.29,66.25714285714285,64.306
2005-10-08,68.9,65.89,64.59833333333333
2005-10-09,75.2,67.88142857142857,65.284
2005-10-10,58.58,65.93857142857144,65.471
2005-10-11,54.17,63.66142857142857,65.12933333333334
2005-10-12,54.17,62.37428571428571,64.61933333333333
2005-10-13,61.97,62.04,64.84166666666667
2005-10-14,62.01,62.142857142857146,64.27533333333334
2005-10-15,70.75,62.40714285714286,64.441
2005-10-16,75.46,62.44428571428572,64.85533333333333
2005-10-17,64.91,63.34857142857142,64.84899999999999
2005-10-18,54.93,63.457142857142856,64.76866666666666
2005-10-19,54.82,63.55,64.57433333333333
2005-10-20,58.36,63.034285714285716,64.00566666666667
2005-10-21,70.6,64.26142857142857,64.14266666666667
2005-10-22,71.47,64.36428571428571,64.10499999999999
2005-10-23,67.7,63.255714285714284,64.026
2005-10-24,56.21,62.01285714285715,63.638000000000005
2005-10-25,50.86,61.43142857142857,63.06666666666667
2005-10-26,69.62,63.54571428571429,63.150666666666666
2005-10-27,68.94,65.05714285714285,63.25366666666666
2005-10-28,68.72,64.78857142857143,63.76866666666667
2005-10-29,63.07,63.58857142857143,64.03
2005-10-30,56.25,61.95285714285715,64.049
2005-10-31,59.18,62.37714285714286,63.639333333333326
2005-11-01,62.76,64.07714285714286,63.68933333333333
2005-11-02,71.09,64.28714285714285,63.653000000000006
2005-11-03,53.8,62.12428571428571,63.10933333333333
2005-11-04,64.42,61.51,63.150666666666666
2005-11-05,64.5,61.714285714285715,63.157000000000004
2005-11-06,61.33,62.44,63.15833333333333
2005-11-07,61.18,62.72571428571428,62.900999999999996
2005-11-08,61.22,62.50571428571429,62.434999999999995
2005-11-09,65.25,61.67142857142858,62.65733333333333
2005-11-10,62.01,62.84428571428572,62.91866666666667
2005-11-11,57.34,61.832857142857144,63.02433333333333
2005-11-12,58.47,60.971428571428575,62.907666666666664
2005-11-13,65.55,61.574285714285715,63.025666666666666
2005-11-14,65.02,62.12285714285714,62.834666666666664
2005-11-15,68.64,63.18285714285714,62.60733333333333
2005-11-16,73.24,64.32428571428571,62.885
2005-11-17,63.37,64.51857142857143,63.166333333333334
2005-11-18,56.74,64.43285714285715,63.230333333333334
2005-11-19,65.85,65.48714285714286,63.48
2005-11-20,53.57,63.77571428571429,62.912333333333336
2005-11-21,53.65,62.15142857142856,62.318333333333335
2005-11-22,50.52,59.56285714285714,61.745666666666665
2005-11-23,60.32,57.71714285714285,61.882666666666665
2005-11-24,59.0,57.09285714285714,62.153999999999996
2005-11-25,62.73,57.94857142857143,61.92433333333333
2005-11-26,66.34,58.01857142857143,61.83766666666667
2005-11-27,66.87,59.91857142857143,61.775999999999996
2005-11-28,53.99,59.96714285714285,61.47333333333333
2005-11-29,65.29,62.07714285714285,61.77466666666666
2005-11-30,68.83,63.292857142857144,62.096333333333334
2005-12-01,67.25,64.47142857142858,62.246
2005-12-02,62.31,64.41142857142857,61.95333333333333
2005-12-03,69.51,64.86428571428571,62.477
2005-12-04,65.55,64.67571428571429,62.51466666666666
2005-12-05,65.51,66.32142857142857,62.54833333333333
2005-12-06,64.23,66.17,62.644999999999996
2005-12-07,74.03,66.91285714285713,63.07333333333333
2005-12-08,70.56,67.38571428571429,63.384666666666675
2005-12-09,63.55,67.56285714285714,63.328
2005-12-10,61.6,66.43285714285715,63.31433333333334
2005-12-11,65.97,66.49285714285715,63.602
2005-12-12,65.4,66.47714285714287,63.833
2005-12-13,65.1,66.60142857142857,63.818
2006-01-21,68.11,65.75571428571429,63.921
2006-01-22,72.9,66.09,64.063
2006-01-23,70.11,67.02714285714286,63.95866666666667
2006-01-24,67.17,67.82285714285715,64.08533333333334
2006-01-25,72.22,68.71571428571428,64.60133333333333
2006-01-26,60.35,67.99428571428572,64.41799999999999
2006-01-27,54.85,66.53,64.46066666666667
2006-01-28,55.15,64.67857142857143,64.51066666666667
2006-01-29,63.4,63.32142857142857,64.94
2006-01-30,78.21,64.47857142857143,65.53633333333333
2006-01-31,69.43,64.80142857142857,65.884
2006-02-01,60.65,63.14857142857143,65.81466666666667
2006-02-02,60.01,63.1,65.60366666666667
2006-02-03,60.73,63.940000000000005,65.399
2006-02-04,64.08,65.21571428571428,65.73533333333333
2006-02-05,54.63,63.962857142857146,65.38000000000001
2006-02-06,55.72,60.75,64.943
2006-02-07,71.39,61.03000000000001,65.08099999999999
2006-02-08,64.46,61.574285714285715,65.15266666666666
2006-02-09,62.76,61.96714285714285,64.92766666666667
2006-02-10,59.64,61.81142857142857,64.73066666666666
2006-02-11,65.63,62.03285714285715,64.73466666666667
2006-02-12,68.79,64.05571428571429,64.88666666666667
2006-02-13,59.67,64.61999999999999,64.408
2006-02-14,61.22,63.16714285714285,64.09666666666666
2006-02-15,71.96,64.23857142857143,64.377
2006-02-16,71.62,65.50428571428571,64.711
2006-02-17,69.47,66.90857142857142,64.82766666666666
2006-02-18,65.4,66.8757142857143,64.82766666666666
2006-02-19,68.83,66.88142857142857,64.952
2006-02-20,68.26,68.10857142857142,64.95700000000001
2006-02-21,65.25,68.6842857142857,64.702
2006-02-22,66.98,67.97285714285714,64.59766666666665
2006-02-23,67.77,67.42285714285714,64.61766666666666
2006-02-24,68.08,67.22428571428573,64.47966666666667
2006-02-25,65.36,67.21857142857142,64.64666666666668
2006-02-26,72.78,67.78285714285714,65.24433333333333
2006-02-27,67.89,67.73,65.66900000000001
2006-02-28,65.25,67.73,65.73066666666666
2006-03-01,70.71,68.26285714285714,65.48066666666666
2006-03-02,64.99,67.86571428571429,65.33266666666667
2006-03-03,62.73,67.10142857142857,65.402
2006-03-04,62.39,66.67714285714285,65.48133333333334
2006-03-05,62.2,65.16571428571429,65.53033333333333
2006-03-06,60.99,64.17999999999999,65.42733333333334
2006-03-07,50.63,62.09142857142857,65.294
2006-03-08,51.91,59.40571428571429,65.167
2006-03-09,51.99,57.548571428571435,64.52033333333333
2006-03-10,58.62,56.96142857142856,64.32566666666666
2006-03-11,67.92,57.75142857142857,64.49766666666667
2006-03-12,63.67,57.96142857142858,64.632
2006-03-13,63.25,58.284285714285716,64.55266666666667
2006-03-14,65.7,60.43714285714286,64.44966666666666
2006-03-15,71.65,63.25714285714285,64.849
2006-03-16,67.4,65.45857142857143,65.055
2006-03-17,68.68,66.89571428571429,64.94566666666667
2006-03-18,60.09,65.77714285714286,64.56133333333334
2006-03-19,59.41,65.16857142857143,64.22600000000001
2006-03-20,62.95,65.12571428571428,64.14433333333334
2006-03-21,62.95,64.73285714285714,63.94833333333334
2006-03-22,67.85,64.19000000000001,63.934666666666665
2006-03-23,60.54,63.21,63.77766666666667
2006-03-24,55.38,61.31,63.391
2006-03-25,66.49,62.22428571428572,63.348333333333336
2006-03-26,63.82,62.854285714285716,63.206333333333326
2006-03-27,62.24,62.75285714285714,63.102333333333334
2006-03-28,63.63,62.85,62.797333333333334
2006-03-29,64.76,62.40857142857143,62.693
2006-03-30,57.98,62.042857142857144,62.45066666666666
2006-03-31,58.28,62.457142857142856,62.03633333333333
2006-04-01,64.23,62.134285714285724,62.010999999999996
2006-04-02,69.51,62.94714285714286,62.237
2006-04-03,70.03,64.06,62.49166666666667
2006-04-04,65.51,64.32857142857144,62.602
2006-04-05,62.01,63.93571428571429,62.635999999999996
2006-04-06,55.23,63.542857142857144,62.78933333333334
2006-04-07,58.36,63.55428571428571,63.004333333333335
2006-04-08,60.43,63.01142857142857,63.285666666666664
2006-04-09,57.19,61.25142857142857,63.23800000000001
2006-04-10,58.96,59.67,62.93933333333334
2006-04-11,70.71,60.41285714285714,63.174
2006-04-12,72.07,61.85,63.467999999999996
2006-04-13,66.79,63.50142857142857,63.504333333333335
2006-04-14,63.44,64.22714285714285,63.23066666666667
2006-04-15,64.42,64.79714285714286,63.13133333333334
2006-04-16,61.52,65.41571428571429,62.89266666666667
2006-04-17,56.92,65.12428571428572,62.787
2006-04-18,60.77,63.70428571428572,62.832333333333324
2006-04-19,68.34,63.17142857142858,63.01200000000001
2006-04-20,70.71,63.73142857142857,63.27066666666667
2006-04-21,61.48,63.451428571428565,63.05833333333333
2006-04-22,60.84,62.940000000000005,63.068333333333335
2006-04-23,72.29,64.47857142857143,63.632
2006-04-24,57.11,64.50571428571428,63.31933333333334
2006-04-25,56.77,63.934285714285714,63.08433333333334
2006-04-26,56.96,62.30857142857143,62.90833333333333
2006-04-27,58.51,60.565714285714286,62.73766666666667
2006-04-28,70.18,61.80857142857143,62.91833333333333
2006-04-29,67.74,62.794285714285714,63.24366666666666
2006-04-30,55.12,60.34142857142857,63.138333333333335
2006-05-01,59.9,60.74,62.994
2006-05-02,60.96,61.33857142857142,62.708999999999996
2006-05-03,65.89,62.61428571428571,62.571000000000005
2006-05-04,62.95,63.24857142857143,62.48566666666667
2006-05-05,55.57,61.16142857142857,62.271
2006-05-06,57.53,59.702857142857134,62.34766666666667
2006-05-07,64.84,61.09142857142857,62.56366666666666
2006-05-08,63.48,61.60285714285715,62.665333333333336
2006-05-09,58.66,61.27428571428572,62.714333333333336
2006-05-10,58.92,60.278571428571425,62.712999999999994
2006-05-11,65.7,60.67142857142857,62.546
2006-05-12,66.27,62.199999999999996,62.352666666666664
2006-05-13,55.98,61.978571428571435,61.992333333333335
2006-05-14,55.76,60.68142857142857,61.73633333333333
2006-05-15,63.03,60.617142857142845,61.68999999999999
2006-05-16,65.66,61.61714285714286,61.827999999999996
2006-05-17,59.9,61.75714285714285,61.92733333333334
2006-05-18,60.13,60.96142857142858,61.906
2006-05-19,62.58,60.434285714285714,61.71399999999999
2006-05-20,63.97,61.575714285714284,61.48933333333333
2006-05-21,60.65,62.27428571428572,61.461666666666666
2006-05-22,62.95,62.262857142857136,61.532000000000004
2006-05-23,59.9,61.44,61.119
2006-05-24,55.19,60.76714285714286,61.05499999999999
2006-05-25,62.58,61.117142857142866,61.24866666666666
2006-05-26,59.86,60.72857142857142,61.345333333333336
2006-05-27,60.2,60.190000000000005,61.401666666666664
2006-05-28,64.38,60.72285714285714,61.208333333333336
2006-05-29,68.57,61.52571428571428,61.236
2006-05-30,61.22,61.714285714285715,61.43933333333333
2006-05-31,60.88,62.527142857142856,61.472
2006-06-01,69.85,63.56571428571429,61.76833333333333
2006-06-02,71.65,65.25,61.96033333333333
2006-06-03,59.71,65.17999999999999,61.85233333333334
2006-06-04,65.48,65.33714285714287,62.18266666666667
2006-06-05,75.65,66.34857142857142,62.78666666666666
2006-06-06,66.42,67.09142857142857,62.839333333333336
2006-06-07,65.93,67.81285714285714,62.92100000000001
2006-06-08,68.53,67.62428571428572,63.25
2006-06-09,64.65,66.62428571428572,63.441
2006-06-10,50.86,65.36,62.946333333333335
2006-06-11,58.62,64.38000000000001,62.69133333333333
2006-06-12,67.89,63.271428571428565,63.08833333333334
2006-06-13,69.51,63.712857142857146,63.54666666666667
2006-06-14,70.64,64.38571428571429,63.800333333333334
2006-06-15,70.22,64.62714285714286,63.95233333333333
2006-06-16,71.16,65.55714285714285,64.32766666666666
2006-06-17,78.02,69.43714285714286,64.924
2006-06-18,65.48,70.41714285714285,65.02066666666667
2006-06-19,61.6,69.51857142857143,64.94166666666666
2006-06-20,70.26,69.62571428571428,65.262
2006-06-21,60.8,68.22,65.19033333333333
2006-06-22,54.55,65.98142857142857,65.012
2006-06-23,68.08,65.54142857142857,65.44166666666666
2006-06-24,75.35,65.16,65.86733333333333
2006-06-25,70.64,65.89714285714285,66.22666666666666
2006-06-26,60.88,65.79428571428572,66.24933333333334
2006-06-27,65.1,65.05714285714285,66.27333333333334
2006-06-28,56.06,64.38,65.85633333333334
2006-06-29,67.59,66.24285714285715,66.06866666666666
2006-06-30,61.18,65.25714285714285,66.07866666666666
2006-07-01,52.33,61.96857142857142,65.49466666666667
2006-07-02,60.54,60.52571428571429,65.12433333333334
2006-07-03,64.2,61.0,65.27399999999999
2006-07-04,67.47,61.33857142857143,65.34033333333333
2006-07-05,59.45,61.82285714285715,64.80033333333333
2006-07-06,61.33,60.92857142857143,64.63066666666667
2006-07-07,61.18,60.92857142857143,64.47233333333332
2006-07-08,55.53,61.385714285714286,64.039
2006-07-09,54.93,60.58428571428571,63.715
2006-07-10,61.71,60.228571428571435,64.07666666666667
2006-07-11,68.72,60.40714285714285,64.41333333333334
2006-07-12,69.32,61.817142857142855,64.461
2006-07-13,71.28,63.238571428571426,64.52
2006-07-14,62.69,63.45428571428571,64.25500000000001
2006-07-15,60.09,64.10571428571428,63.91733333333333
2006-07-16,70.11,66.27428571428571,63.882333333333335
2006-07-17,67.32,67.07571428571428,63.525666666666666
2006-07-18,66.08,66.69857142857143,63.54566666666666
2006-07-19,57.08,64.95,63.395
2006-07-20,66.79,64.30857142857143,63.279333333333334
2006-07-21,67.85,65.0457142857143,63.514333333333326
2006-07-22,61.45,65.24,63.74433333333333
2006-07-23,52.86,62.77571428571428,63.236999999999995
2006-07-24,56.89,61.285714285714285,62.62166666666667
2006-07-25,68.04,61.56571428571429,62.535
2006-07-26,65.1,62.71142857142858,62.675666666666665
2006-07-27,67.02,62.74428571428571,62.73966666666667
2006-07-28,60.32,61.66857142857143,62.88166666666667
2006-07-29,61.71,61.705714285714286,62.68566666666667
2006-07-30,60.47,62.792857142857144,62.662000000000006
2006-07-31,62.54,63.6,63.00233333333333
2006-08-01,66.95,63.444285714285705,63.216
2006-08-02,65.17,63.45428571428572,63.248333333333335
2006-08-03,70.15,63.901428571428575,63.33766666666667
2006-08-04,64.31,64.47142857142858,63.49966666666667
2006-08-05,61.29,64.41142857142857,63.49833333333333
2006-08-06,63.71,64.87428571428572,63.58266666666667
2006-08-07,64.8,65.19714285714285,63.891666666666666
2006-08-08,68.11,65.36285714285715,64.331
2006-08-09,67.47,65.69142857142857,64.523
2006-08-10,73.5,66.17,64.68233333333333
2006-08-11,71.77,67.23571428571428,64.764
2006-08-12,64.2,67.65142857142857,64.52799999999999
2006-08-13,59.03,66.98285714285714,64.406
2006-08-14,55.0,65.58285714285714,64.23633333333333
2006-08-15,62.2,64.73857142857142,63.97266666666666
2006-08-16,68.19,64.84142857142857,64.00166666666667
2006-08-17,66.34,63.81857142857143,64.01033333333334
2006-08-18,71.73,63.81285714285715,64.49866666666667
2006-08-19,72.6,65.01285714285714,64.69233333333334
2006-08-20,71.99,66.86428571428571,64.83033333333334
2006-08-21,66.72,68.53857142857143,65.006
2006-08-22,67.51,69.29714285714286,65.49433333333334
2006-08-23,65.89,68.96857142857142,65.79433333333333
2006-08-24,59.0,67.92,65.493
2006-08-25,59.83,66.22,65.31733333333334
2006-08-26,69.66,65.8,65.40533333333333
2006-08-27,67.55,65.16571428571429,65.64633333333333
2006-08-28,66.57,65.14428571428572,65.80833333333334
2006-08-29,71.43,65.7042857142857,66.17366666666666
2006-08-30,68.34,66.05428571428571,66.367
2006-08-31,56.13,65.64428571428572,66.00633333333333
2006-09-01,63.67,66.19285714285715,65.95633333333333
2006-09-02,66.53,65.74571428571429,65.83566666666667
2006-09-03,64.46,65.30428571428573,65.84066666666666
2006-09-04,64.99,65.07857142857144,65.964
2006-09-05,68.19,64.61571428571428,66.11333333333333
2006-09-06,61.18,63.59285714285714,65.99266666666666
2006-09-07,64.5,64.78857142857143,65.87233333333333
2006-09-08,63.07,64.70285714285714,65.72566666666667
2006-09-09,63.29,64.24,65.38533333333334
2006-09-10,63.59,64.11571428571429,65.11266666666667
2006-09-11,45.96,61.39714285714286,64.50466666666667
2006-09-12,52.48,59.15285714285715,64.28633333333333
2006-09-13,50.93,57.688571428571436,64.15066666666667
2006-09-14,55.98,56.471428571428575,63.94333333333334
2006-09-15,59.64,55.98142857142857,63.65833333333333
2006-09-16,65.33,56.27285714285715,63.62466666666666
2006-09-17,61.03,55.90714285714285,63.26800000000001
2006-09-18,60.88,58.03857142857142,62.87733333333333
2006-09-19,76.59,61.48285714285714,63.03066666666667
2006-09-20,64.68,63.44714285714286,62.962666666666664
2006-09-21,63.59,64.53428571428572,62.832
2006-09-22,59.64,64.53428571428573,62.623666666666665
2006-09-23,62.8,64.17285714285715,62.75033333333333
2006-09-24,65.06,64.74857142857142,62.92466666666667
2006-09-25,70.52,66.1257142857143,62.95333333333334
2006-09-26,64.08,64.33857142857143,62.83766666666667
2006-09-27,63.78,64.21000000000001,62.74466666666667
2006-09-28,60.35,63.747142857142855,62.37533333333334
2006-09-29,59.52,63.730000000000004,62.08133333333333
2006-09-30,64.31,63.94571428571429,62.354000000000006
2006-10-01,60.77,63.332857142857144,62.257333333333335
2006-10-02,51.99,60.68571428571429,61.772666666666666
2006-10-03,59.11,59.97571428571429,61.59433333333333
2006-10-04,64.2,60.03571428571429,61.568
2006-10-05,60.47,60.05285714285714,61.31066666666666
2006-10-06,63.67,60.64571428571429,61.393666666666675
2006-10-07,64.16,60.62428571428571,61.382333333333335
2006-10-08,74.97,62.652857142857144,61.778999999999996
2006-10-09,62.61,64.17,61.75633333333334
2006-10-10,61.75,64.54714285714286,61.69500000000001
2006-10-11,63.74,64.48142857142857,62.287666666666674
2006-10-12,61.41,64.61571428571429,62.58533333333333
2006-10-13,58.32,63.85142857142857,62.83166666666667
2006-10-14,51.46,62.037142857142854,62.681
2006-10-15,59.0,59.75571428571429,62.659666666666666
2006-10-16,70.71,60.91285714285714,62.839000000000006
2006-10-17,65.36,61.42857142857143,62.983333333333334
2006-10-18,59.86,60.87428571428571,62.949333333333335
2006-10-19,67.47,61.74,62.64533333333333
2006-10-20,63.74,62.51428571428572,62.614000000000004
2006-10-21,62.24,64.05428571428571,62.568999999999996
2006-10-22,53.23,63.23,62.355333333333334
2006-10-23,58.88,61.54,62.224666666666664
2006-10-24,67.85,61.895714285714284,62.31766666666667
2006-10-25,69.62,63.29,62.28766666666666
2006-10-26,65.55,63.01571428571429,62.336666666666666
2006-10-27,69.51,63.839999999999996,62.52766666666666
2006-10-28,69.28,64.84571428571428,62.82533333333333
2006-10-29,66.95,66.80571428571429,63.07299999999999
2006-10-30,67.77,68.07571428571428,63.18833333333334
2006-10-31,67.36,68.00571428571429,63.408
2006-11-01,67.43,67.69285714285715,63.92266666666667
2006-11-02,54.1,66.05714285714285,63.75566666666667
2006-11-03,69.43,66.0457142857143,63.93
2006-11-04,76.25,67.04142857142858,64.456
2006-11-05,68.26,67.22857142857143,64.609
2006-11-06,63.59,66.63142857142857,64.59
2006-11-07,65.02,66.29714285714286,64.25833333333334
2006-11-08,66.91,66.22285714285714,64.40166666666667
2006-11-09,67.4,68.12285714285714,64.59
2006-11-10,64.35,67.39714285714285,64.61033333333333
2006-11-11,63.25,65.53999999999999,64.67166666666667
2006-11-12,60.13,64.37857142857142,64.732
2006-11-13,57.0,63.43714285714286,64.91666666666667
2006-11-14,62.5,63.07714285714285,65.03333333333335
2006-11-15,69.28,63.41571428571428,64.98566666666667
2006-11-16,76.63,64.73428571428572,65.36133333333333
2006-11-17,64.5,64.75571428571428,65.516
2006-11-18,67.85,65.41285714285713,65.52866666666667
2006-11-19,66.49,66.32142857142857,65.62033333333333
2006-11-20,66.61,67.69428571428571,65.766
2006-11-21,64.38,67.96285714285715,66.13766666666666
2006-11-22,56.66,66.16,66.06366666666666
2006-11-23,63.86,64.33571428571429,65.93066666666667
2006-11-24,75.31,65.88000000000001,66.12033333333333
