Date,exports_usd,imports_usd,exports_usd_MA30,imports_usd_MA30
2005-06-06,1070512.82,904558.4,1042402.6596666666,859876.5433333333
2005-06-07,1026353.28,925213.68,1040645.7746666668,857668.5663333333
2005-06-08,970797.72,769230.77,1035470.0859999999,850189.934
2005-06-09,1091168.09,798433.05,1033665.7173333333,841476.7336666666
2005-06-10,1062678.06,816951.57,1033024.6916666667,839434.9483333334
2005-06-11,1103276.35,992165.24,1027587.8443333333,841405.5086666667
2005-06-12,1049857.55,1029202.28,1022863.248,851139.6016666667
2005-06-13,1041310.54,888176.64,1023076.9233333333,850094.9673333333
2005-06-14,1056980.06,750000.0,1029107.3126666668,846842.3556666668
2005-06-15,980056.98,831196.58,1032336.1826666667,851756.8856666667
2005-06-16,972222.22,867521.37,1026139.6013333334,855792.9729999999
2005-06-17,1066239.32,716524.22,1025973.4096666668,852706.5533333333
2005-06-18,1189458.69,817663.82,1025118.7086666666,853181.3873333333
2005-06-19,973646.72,784188.03,1016025.6410000001,858072.1753333333
2005-06-20,1064102.56,891737.89,1024311.4906666668,856077.8733333333
2005-06-21,1117521.37,916666.67,1027065.5270000001,852943.9703333335
2005-06-22,1017094.02,891737.89,1028703.7036666668,858119.6586666666
2005-06-23,1158119.66,820512.82,1038010.4463333334,858903.1343333332
2005-06-24,1138888.89,824786.32,1039173.7893333335,860137.7019999999
2005-06-25,980056.98,928774.93,1026234.568,863603.989
2005-06-26,1087606.84,972934.47,1029748.3383333334,864743.5900000001
2005-06-27,965099.72,877492.88,1031505.2236666667,867806.2679999999
2005-06-28,1175213.68,812678.06,1042141.501,867521.3676666666
2005-06-29,1099002.85,1017806.27,1045394.1126666667,871320.0383333333
2005-06-30,1148860.4,851851.85,1049430.2,869634.3783333334
2005-07-01,1056267.81,896011.4,1053561.2543333333,865906.933
2005-07-02,991452.99,930199.43,1058499.526,864577.3983333334
2005-07-03,950142.45,806267.81,1057312.4413333335,870180.4373333334
2005-07-04,1151709.4,907407.41,1060161.444,871225.0716666668
2005-07-05,1172364.67,980056.98,1064268.7563333334,873931.6243333333
2005-07-06,1264245.01,996438.75,1070726.496,876994.3026666667
2005-07-07,1286324.79,1155270.66,1079392.213,884662.8686666668
2005-07-08,1199430.2,1026353.28,1087013.2956666667,893233.6190000001
2005-07-09,1126068.38,908831.91,1088176.6386666666,896913.581
2005-07-10,1129629.63,896723.65,1090408.3576666666,899572.6503333334
2005-07-11,1024216.52,986467.24,1087773.03,899382.717
2005-07-12,1102564.1,971509.97,1089529.915,897459.64
2005-07-13,1129629.63,810541.31,1092473.8846666666,894871.7956666667
2005-07-14,1158119.66,827635.33,1095845.2046666665,897459.64
2005-07-15,915954.42,957977.21,1093708.4526666668,901685.661
2005-07-16,979344.73,902421.65,1093945.8696666667,902849.0036666667
2005-07-17,1038461.54,844017.09,1093019.9436666665,907098.766
2005-07-18,1039173.79,988603.99,1088010.447,912796.7716666666
2005-07-19,982193.73,1018518.52,1088295.3473333332,920607.7880000001
2005-07-20,1044159.54,964387.46,1087630.5799999998,923029.4403333333
2005-07-21,1034900.28,1007122.51,1084876.5436666666,926044.6349999999
2005-07-22,858262.11,907407.41,1079582.1466666667,926566.9523333333
2005-07-23,974358.97,853276.35,1073456.7903333332,927659.0700000001
2005-07-24,908831.91,789886.04,1065788.2243333333,926495.7273333333
2005-07-25,962250.71,739316.24,1065194.682,920180.4376666668
2005-07-26,1101851.85,880341.88,1065669.5156666667,917094.0179999999
2005-07-27,995726.5,942307.69,1066690.4083333334,919254.5116666667
2005-07-28,1037037.04,823361.82,1062084.5203333334,919610.637
2005-07-29,1112535.61,873931.62,1062535.6123333334,914814.8153333333
2005-07-30,964387.46,855413.11,1056386.5143333334,914933.524
2005-07-31,947293.45,791310.54,1052754.0356666667,911443.4953333334
2005-08-01,1036324.79,826210.83,1054249.7623333333,907977.2086666666
2005-08-02,1196581.2,742877.49,1062464.3873333333,905864.198
2005-08-03,1079772.08,897435.9,1060066.4766666668,905531.8143333333
2005-08-04,940170.94,958689.46,1052326.6856666666,904819.5636666666
2005-08-05,923789.17,962250.71,1040978.1576666667,903679.9623333332
2005-08-06,1175213.68,805555.56,1037274.4539999999,892022.7923333333
2005-08-07,1213675.21,683760.68,1037749.2876666667,880603.0390000001
2005-08-08,1127492.88,801994.3,1037796.771,877041.7853333334
2005-08-09,1023504.27,996438.75,1034259.259,880365.622
2005-08-10,981481.48,892450.14,1032834.7576666666,877231.7186666667
2005-08-11,1030626.78,765669.52,1030436.847,870370.3703333334
2005-08-12,1060541.31,731481.48,1028133.903,867735.0426666666
2005-08-13,1024216.52,864672.36,1023670.465,868969.6103333334
2005-08-14,987891.74,817663.82,1026068.3756666667,864292.4973333334
2005-08-15,1228632.48,947293.45,1034377.9673333333,865788.224
2005-08-16,1223646.72,1121082.62,1040550.8066666666,875023.7416666667
2005-08-17,1277065.53,1075498.58,1048480.5313333333,877920.228
2005-08-18,1146723.65,967948.72,1053964.862,876234.568
2005-08-19,1111823.36,969373.22,1056220.3226666667,876400.76
2005-08-20,956552.71,1012820.51,1053608.737,876590.6933333334
2005-08-21,957977.21,924501.42,1056932.5736666666,877160.4936666668
2005-08-22,844017.09,987179.49,1052587.8443333334,881623.9316666666
2005-08-23,886752.14,1156695.16,1051851.8520000002,893850.9023333334
2005-08-24,998575.5,1118945.87,1053062.6783333335,906505.2233333333
2005-08-25,1091168.09,1130341.88,1052706.553,914838.5566666666
2005-08-26,840455.84,990740.74,1047530.8643333333,916452.9916666667
2005-08-27,889601.14,841168.09,1042616.3343333334,917046.5340000001
2005-08-28,1038461.54,779914.53,1040147.1986666668,913912.6309999999
2005-08-29,1032763.53,764245.01,1042426.4010000001,910873.6943333334
2005-08-30,1227920.23,891025.64,1051780.6269999999,914197.531
2005-08-31,1257834.76,745726.5,1059164.2926666667,911514.7200000001
2005-09-01,1166666.67,866096.87,1058167.1416666666,915622.0326666667
2005-09-02,1114672.36,851851.85,1059330.4843333333,914102.5643333333
2005-09-03,942307.69,888888.89,1059401.7093333332,911775.8786666667
2005-09-04,940170.94,888888.89,1059947.7683333333,909330.4846666667
2005-09-05,1047720.8,789173.79,1055698.0056666667,908784.4256666667
2005-09-06,987179.49,769943.02,1048148.1483333333,911657.1703333333
2005-09-07,1123219.37,1113247.86,1048005.6980000001,922032.289
2005-09-08,977207.98,1071937.32,1046462.4883333334,924548.9079999999
2005-09-09,970797.72,913105.41,1046106.363,925237.417
2005-09-10,987179.49,885327.64,1044658.12,929226.021
2005-09-11,1122507.12,978632.48,1046723.647,937464.3876666668
2005-09-12,1035612.54,959401.71,1047103.5143333335,940622.0326666667
2005-09-13,908119.66,679487.18,1044444.4450000001,936016.1446666666
2005-09-14,1039886.04,764245.01,1038152.897,929914.5299999999
2005-09-15,1069088.32,816951.57,1033000.9503333333,919776.8283333334
2005-09-16,908119.66,737891.74,1020702.7546666667,908523.2670000001
2005-09-17,967236.47,801282.05,1014719.8486666667,902967.7113333333
2005-09-18,1049857.55,844729.34,1012654.3216666668,898812.9153333332
2005-09-19,1042022.79,821937.32,1015503.3243333333,892450.1423333333
2005-09-20,1025641.03,887464.39,1017758.785,891215.5746666666
2005-09-21,991452.99,982193.73,1022673.315,891049.3826666666
2005-09-22,834045.58,871082.62,1020916.4296666667,881528.9646666667
2005-09-23,948717.95,920940.17,1019254.5113333333,874928.7746666666
2005-09-24,1116096.87,801282.05,1020085.4706666667,863960.1136666667
2005-09-25,974358.97,907407.41,1024548.9083333333,861182.3359999999
2005-09-26,948717.95,983618.23,1026519.4686666667,865930.674
2005-09-27,1017806.27,874643.87,1025830.9596666667,869088.3186666667
2005-09-28,869658.12,734330.48,1020394.1126666666,868091.1676666667
2005-09-29,983618.23,835470.09,1012250.7126666667,866239.316
2005-09-30,1106125.36,792735.04,1007193.7326666667,867806.2673333333
2005-10-01,1085470.09,876068.38,1004487.18,868138.6510000001
2005-10-02,968660.97,888888.89,999620.1336666666,869373.219
2005-10-03,1073361.82,841168.09,1003988.6046666667,867782.5256666667
2005-10-04,1004273.5,899572.65,1006125.3566666667,868138.651
2005-10-05,1056980.06,898148.15,1006433.9986666667,871771.1296666667
2005-10-06,1067663.82,801282.05,1009116.8096666668,872815.7640000001
2005-10-07,920227.92,981481.48,1002350.428,868423.5513333335
2005-10-08,917378.92,1067663.82,1000356.126,868281.1013333333
2005-10-09,966524.22,1051994.3,1000213.6760000001,872910.731
2005-10-10,873931.62,995014.25,996438.747,876566.9513333333
2005-10-11,1022079.77,871082.62,993091.1686666667,872981.956
2005-10-12,1083333.33,824074.07,994681.8616666666,868471.0346666666
2005-10-13,1061253.56,899572.65,999786.325,875807.217
2005-10-14,981481.48,908119.66,997839.5063333333,880603.0386666667
2005-10-15,1116096.87,943732.19,999406.458,884829.0593333334
2005-10-16,1114672.36,804843.3,1006291.5480000001,887060.778
2005-10-17,978632.48,772079.77,1006671.4149999999,886087.3686666668
2005-10-18,865384.62,791310.54,1000522.3173333333,884306.7420000001
2005-10-19,1112535.61,810541.31,1002872.7446666666,883926.875
2005-10-20,1064814.81,879629.63,1004178.5373333334,883665.7163333334
2005-10-21,1106837.61,876780.63,1008024.6913333334,880151.9463333334
2005-10-22,1029914.53,888888.89,1014553.6563333333,880745.4886666667
2005-10-23,1137464.39,846866.1,1020845.2043333333,878276.3530000001
2005-10-24,1116809.12,939458.69,1020868.946,882882.241
2005-10-25,913817.66,1035612.54,1018850.9023333334,887155.7453333333
2005-10-26,976495.73,963675.21,1019776.8283333334,886490.978
2005-10-27,999287.75,1064814.81,1019159.5443333334,892830.0093333333
2005-10-28,1046296.3,850427.35,1025047.4836666667,896699.9049999999
2005-10-29,1110398.86,822649.57,1029273.5046666667,896272.5543333333
2005-10-30,913817.66,1018518.52,1022863.248,903798.6703333333
2005-10-31,856125.36,1007122.51,1015218.4236666667,908167.1413333334
2005-11-01,882478.63,954415.95,1012345.679,910351.3766666667
2005-11-02,1043447.29,932336.18,1011348.5280000002,913390.313
2005-11-03,985754.99,873931.62,1010731.2443333335,912535.6120000001
2005-11-04,1111111.11,678774.93,1012535.6126666666,905223.1713333334
2005-11-05,1183048.43,891025.64,1016381.7663333333,908214.6243333333
2005-11-06,1199430.2,802706.55,1025688.5090000001,902255.4599999998
2005-11-07,1284900.28,816239.32,1037939.221,893874.6433333332
2005-11-08,1136752.14,927350.43,1043613.485,889719.8476666666
2005-11-09,1185185.19,1094017.09,1053988.604,893019.9423333334
2005-11-10,1058404.56,962250.71,1055199.4303333333,896058.8786666667
2005-11-11,1059829.06,700854.7,1054415.9546666667,891951.5663333333
2005-11-12,1012820.51,793447.29,1052801.5196666666,888414.0543333334
2005-11-13,1049145.3,921652.42,1055056.9803333334,888865.1463333333
2005-11-14,970085.47,1026353.28,1050189.9336666667,891619.1826666667
2005-11-15,1115384.62,969373.22,1050213.6756666666,897103.5133333333
2005-11-16,1115384.62,900284.9,1054772.0803333335,901377.0176666667
2005-11-17,1040598.29,938034.19,1060612.536,906267.806
2005-11-18,1108974.36,968660.97,1060493.8276666668,911538.4613333333
2005-11-19,1180199.43,820512.82,1064339.9816666667,909567.901
2005-11-20,1103988.6,757834.76,1064245.0146666667,905603.0386666667
2005-11-21,1041310.54,844729.34,1064624.8816666666,904131.0536666666
2005-11-22,931623.93,971509.97,1057763.533,908285.8493333332
2005-11-23,921652.42,1027777.78,1051258.3096666667,911229.819
2005-11-24,1034188.03,986467.24,1055270.6553333334,909591.6423333335
2005-11-25,990740.74,915242.17,1055745.489,907977.2076666667
2005-11-26,977207.98,824074.07,1055009.4966666668,899952.5163333334
2005-11-27,970797.72,817663.82,1052492.8773333333,898860.3986666667
2005-11-28,1460826.21,1014245.01,1064173.789,905246.9133333333
2005-11-29,999287.75,927350.43,1067022.7920000001,902207.9770000001
2005-11-30,957977.21,891025.64,1070417.8536666667,898338.0813333333
2005-12-01,1022792.02,958689.46,1075094.9666666666,898480.5316666666
2005-12-02,1045584.05,914529.91,1075166.192,897886.9893333333
2005-12-03,1222222.22,957977.21,1083048.433,900688.509
2005-12-04,1199430.2,905982.91,1085992.4026666668,908262.1083333333
2005-12-05,1092592.59,789173.79,1082977.208,904867.0466666666
2005-12-06,1166666.67,854700.85,1081885.0903333332,906600.1900000001
2005-12-07,1129629.63,826923.08,1076709.402,906956.3153333333
2005-12-08,930199.43,761396.01,1069824.3116666668,901424.5013333334
2005-12-09,1029914.53,934472.93,1064648.623,896106.3626666667
2005-12-10,1121082.62,1015669.52,1066737.8916666666,897886.9896666667
2005-12-11,945868.95,970797.72,1062939.2213333333,906885.0903333334
2005-12-12,1125356.13,831908.83,1066690.4086666668,908167.1416666667
2005-12-13,1075498.58,824074.07,1067568.8513333334,904914.53
2005-12-14,1089031.34,873219.37,1071533.7136666668,899810.0663333333
2005-12-15,1153133.9,862535.61,1072792.0229999998,896248.8126666666
2006-01-18,1110398.86,841168.09,1072625.831,894278.2523333333
2006-01-19,950142.45,858974.36,1069610.6363333333,891642.9246666668
2006-01-20,936609.69,1045584.05,1063865.1473333335,894207.0273333333
2006-01-21,950142.45,935185.19,1056196.5813333334,898029.4396666667
2006-01-22,967948.72,900997.15,1051661.9186666666,902801.5193333332
2006-01-23,1044871.79,830484.33,1051780.6269999999,902326.6856666667
2006-01-24,1017094.02,704415.95,1054629.63,893423.5516666666
2006-01-25,1065527.07,708689.46,1059425.4516666667,882787.2743333334
2006-01-26,1098290.6,847578.35,1061562.2040000001,878157.6446666666
2006-01-27,1228632.48,1008547.01,1069491.9286666666,881267.806
2006-01-28,1188034.19,1101851.85,1076519.4689999998,890527.0653333333
2006-01-29,1185897.44,781339.03,1083689.4596666666,889316.239
2006-01-30,1219373.22,800569.8,1075641.0266666666,882193.7320000001
2006-01-31,906695.16,951566.95,1072554.6069999998,883000.9493333333
2006-02-01,1079772.08,901709.4,1076614.436,883357.0746666667
2006-02-02,1024928.77,799857.55,1076685.661,878062.6776666667
2006-02-03,991452.99,922364.67,1074881.2923333333,878323.8363333333
2006-02-04,1019230.77,1164529.91,1068114.9106666667,885208.9263333332
2006-02-05,1146011.4,1027065.53,1066334.284,889245.0136666667
2006-02-06,1140313.39,868233.62,1067924.9773333333,891880.3413333333
2006-02-07,986467.24,880341.88,1061918.3296666667,892735.0423333333
2006-02-08,1185185.19,962962.96,1063770.1816666666,897269.705
2006-02-09,1047008.55,926638.18,1067663.819,902777.7773333334
2006-02-10,800000.0,983618.23,1060000.0013333333,904415.9539999999
2006-02-11,1046296.3,806267.81,1057507.124,897435.897
2006-02-12,1113960.11,829772.08,1063110.1626666668,892735.0423333333
2006-02-13,1134615.38,791310.54,1063418.8043333334,891381.766
2006-02-14,1339743.59,853276.35,1072226.9713333333,892355.1753333333
2006-02-15,1160256.41,1095441.6,1074601.1403333333,899762.5830000001
2006-02-16,1107549.86,990740.74,1073081.6723333334,904036.0873333333
2006-02-17,1148860.4,982193.73,1074363.7236666665,908736.942
2006-02-18,992165.24,1021367.52,1075764.4833333334,914150.0473333333
2006-02-19,856837.61,1042022.79,1073105.414,914031.3386666666
2006-02-20,1190170.94,853276.35,1081106.3636666667,911301.044
2006-02-21,1069088.32,723646.72,1084477.6836666667,905389.363
2006-02-22,1123931.62,894586.89,1087113.0113333333,907526.115
2006-02-23,1171652.42,1138888.89,1092264.958,922008.5463333334
2006-02-24,1173076.92,1111823.36,1095849.953,935446.343
2006-02-25,1079059.83,858974.36,1095208.9273333333,935826.2100000001
2006-02-26,904558.4,1010683.76,1084406.4579999999,935897.435
2006-02-27,848290.6,925213.68,1073081.6716666666,930009.4959999999
2006-02-28,896011.4,1004273.5,1063418.8036666666,937440.645
2006-03-01,858974.36,1000712.25,1051405.5083333333,944112.06
2006-03-02,1118233.62,949430.2,1058456.7903333334,944040.8350000001
2006-03-03,1301994.3,1081196.58,1065864.1976666667,950023.741
2006-03-04,1059829.06,930199.43,1067027.5406666666,954368.4703333334
2006-03-05,1195868.95,1094729.34,1073841.406,960113.9593333334
2006-03-06,1084757.83,837606.84,1076025.6413333332,949216.5236666667
2006-03-07,1000000.0,842592.59,1071158.5946666666,943067.4256666667
2006-03-08,996438.75,824074.07,1066362.7733333332,941595.4406666667
2006-03-09,1013532.76,1081196.58,1067264.9573333333,948290.5973333332
2006-03-10,1079059.83,905270.66,1063727.4453333332,946367.5206666667
2006-03-11,1046296.3,781339.03,1063703.7036666668,941524.2156666666
2006-03-12,1019943.02,731481.48,1071035.1376666666,933119.6573333334
2006-03-13,1114672.36,811253.56,1073314.3396666667,933285.8489999999
2006-03-14,962962.96,1055555.56,1068281.1013333334,940811.9650000001
2006-03-15,991452.99,968660.97,1063509.0216666667,946723.6460000001
2006-03-16,800000.0,856837.61,1045517.5686666666,946842.3546666667
2006-03-17,943019.94,919515.67,1038276.353,940978.157
2006-03-18,1004273.5,814102.56,1034833.8076666667,935090.2176666667
2006-03-19,1018518.52,781339.03,1030489.0783333334,928395.0610000001
2006-03-20,1089031.34,796296.3,1033717.9483333334,920892.687
2006-03-21,1205128.21,757834.76,1045327.635,911419.7526666668
2006-03-22,1014957.26,797008.55,1039487.1789999999,909544.1593333334
2006-03-23,1212250.71,1137464.39,1044259.2586666666,923338.0816666668
2006-03-24,1210113.96,1036324.79,1047132.0033333334,928062.6783333333
2006-03-25,1134615.38,964387.46,1045897.4353333333,922245.964
2006-03-26,1163817.66,1132478.63,1045588.7933333333,922934.473
2006-03-27,1363247.86,923076.92,1055061.7276666665,925071.225
2006-03-28,1151709.4,850427.35,1063300.0943333334,919729.3446666667
2006-03-29,945156.7,794871.79,1066528.9643333333,915384.615
2006-03-30,1205840.46,892450.14,1076856.5996666667,911657.1696666667
2006-03-31,1234330.48,883903.13,1089368.4703333334,907763.5323333333
2006-04-01,1119658.12,919515.67,1089415.9536666668,906766.3813333333
2006-04-02,886752.14,1126780.63,1075574.5483333333,908285.8496666666
2006-04-03,811253.56,1064102.56,1067288.6983333335,912749.2873333334
2006-04-04,967948.72,1012108.26,1059691.3573333332,909995.2513333333
2006-04-05,992165.24,1022792.02,1056604.9376666667,916168.0906666666
2006-04-06,1039173.79,866809.12,1057910.7306666668,916975.3083333333
2006-04-07,931623.93,1088319.09,1055750.2366666668,925783.4756666666
2006-04-08,1096153.85,894586.89,1058504.2729999998,919563.1526666668
2006-04-09,1106125.36,1034900.28,1059406.4573333333,923884.1400000001
2006-04-10,1157407.41,1105413.11,1063110.1609999998,934686.6093333333
2006-04-11,1063390.31,1006410.26,1064558.404,943850.902
2006-04-12,1018518.52,947293.45,1061353.276,948385.5650000001
2006-04-13,1183760.68,975071.23,1068713.2,945702.754
2006-04-14,1213675.21,886752.14,1076120.6073333335,942972.4596666667
2006-04-15,1113247.86,888888.89,1086562.2026666668,944040.8356666666
2006-04-16,1103276.35,994301.99,1091904.083,946533.713
2006-04-17,1153133.9,731481.48,1096866.0963333333,943779.677
2006-04-18,1144586.89,819800.57,1101068.3753333334,945061.7283333333
2006-04-19,1180911.68,1047008.55,1104131.0533333335,953418.8033333332
2006-04-20,1022079.77,1158831.91,1098029.4386666666,966785.375
2006-04-21,1067663.82,905982.91,1099786.324,970417.8536666667
2006-04-22,1267806.27,1026353.28,1101638.176,966714.15
2006-04-23,1081908.83,955128.21,1097364.6716666666,964007.5973333333
2006-04-24,1034900.28,928062.68,1094040.835,962796.7713333333
2006-04-25,1014245.01,918803.42,1089055.08,955674.2643333334
2006-04-26,1156695.16,880341.88,1082169.99,954249.763
2006-04-27,1314102.56,870370.37,1087583.0953333334,954914.5303333333
2006-04-28,1199430.2,685185.19,1096058.8786666666,951258.3103333334
2006-04-29,915954.42,679487.18,1086396.0106666668,944159.545
2006-04-30,1140313.39,814814.81,1083262.1076666666,941856.601
2006-05-01,990028.49,1012108.26,1078941.12,944943.0206666667
2006-05-02,973646.72,925925.93,1081837.606,938247.8640000001
2006-05-03,953703.7,981481.48,1086585.944,935493.828
2006-05-04,959401.71,1071225.07,1086301.0436666666,937464.3883333334
2006-05-05,1054131.05,1084757.83,1088366.5706666666,939529.9153333333
2006-05-06,1122507.12,1214387.46,1091144.3483333334,951115.86
2006-05-07,1072649.57,1173076.92,1095845.203,953941.121
2006-05-08,1270655.27,1043447.29,1101661.9170000001,958903.1343333333
2006-05-09,1105413.11,898148.15,1101638.1753333334,954344.73
2006-05-10,1046296.3,918803.42,1097934.4716666667,948124.407
2006-05-11,865384.62,1056980.06,1091334.2820000001,949810.067
2006-05-12,885327.64,762820.51,1086894.586,943660.969
2006-05-13,990028.49,747151.0,1080436.8463333333,936063.6280000001
2006-05-14,1046296.3,824074.07,1074857.5493333333,933974.359
2006-05-15,930911.68,878917.38,1068779.6766666668,933641.9753333334
2006-05-16,1099002.85,993589.74,1068637.2266666668,933618.2336666666
2006-05-17,992877.49,789886.04,1063295.3463333333,935565.0523333333
2006-05-18,1289886.04,814814.81,1068138.6513333332,935398.8603333334
2006-05-19,1228632.48,648860.4,1069729.3446666666,922127.2553333334
2006-05-20,1143874.64,868233.62,1073789.1736666667,912440.6456666667
2006-05-21,1260683.76,705128.21,1080223.1716666666,905745.4890000001
2006-05-22,1142450.14,950854.7,1076044.634,903228.8696666666
2006-05-23,973646.72,812678.06,1072435.897,898480.5313333332
2006-05-24,1056267.81,925213.68,1073148.148,898385.5646666666
2006-05-25,800000.0,944444.44,1066006.6476666667,899240.2653333334
2006-05-26,1074074.07,946581.2,1063252.6113333334,901448.2426666667
2006-05-27,1006410.26,893874.64,1052996.2013333333,902231.7183333334
2006-05-28,1190170.94,991452.99,1052687.5593333333,912440.645
2006-05-29,939458.69,1056267.81,1053471.035,924999.9993333333
2006-05-30,1006410.26,1150284.9,1049007.5973333335,936182.3356666666
2006-05-31,1102564.1,1009971.51,1052758.7843333334,936111.1106666666
2006-06-01,1123931.62,990740.74,1057768.281,938271.6043333333
2006-06-02,1049857.55,883903.13,1060973.4093333334,935018.9926666667
2006-06-03,1003561.25,852564.1,1062445.394,927730.2936666666
2006-06-04,1207264.96,940170.94,1067549.8576666666,922910.7306666668
2006-06-05,997863.25,929487.18,1063395.062,913414.0546666667
2006-06-06,1304131.05,878205.13,1071111.1113333334,903584.9949999999
2006-06-07,921652.42,776353.28,1059477.683,894681.8613333333
2006-06-08,1034188.03,723646.72,1057103.5136666666,888865.147
2006-06-09,1133190.88,816951.57,1059999.9996666666,885470.0853333332
2006-06-10,800000.0,806980.06,1057820.5123333333,877136.752
2006-06-11,948005.7,884615.38,1059909.7810000002,881196.581
2006-06-12,1117521.37,898860.4,1064159.5436666666,886253.561
2006-06-13,1226495.73,860398.86,1070166.1913333333,887464.3873333333
2006-06-14,1190170.94,747863.25,1078808.1666666667,883095.9163333332
2006-06-15,1060541.31,779914.53,1077526.1153333334,875973.4093333334
2006-06-16,1103988.6,976495.73,1081229.819,882193.7323333335
2006-06-17,819800.57,925213.68,1065560.3033333335,885873.6946666667
2006-06-18,902421.65,950854.7,1054686.609,895940.1713333334
2006-06-19,977207.98,838319.09,1049131.0536666666,894943.0203333333
2006-06-20,1166666.67,794159.54,1045997.1506666668,897910.7313333333
2006-06-21,1012820.51,831908.83,1041676.1630000001,893945.8690000001
2006-06-22,800000.0,900284.9,1035887.939,896866.097
2006-06-23,946581.2,785612.54,1032231.7186666667,892212.7256666668
2006-06-24,1030626.78,834045.58,1039919.278,888532.7636666667
2006-06-25,1101851.85,926638.18,1040845.204,887867.9963333333
2006-06-26,1063390.31,1023504.27,1042744.5390000001,892188.9839999999
2006-06-27,1175925.93,1014957.26,1042269.7053333333,892972.4596666668
2006-06-28,1146011.4,974358.97,1049154.7956666665,890242.1649999999
2006-06-29,1054131.05,677350.43,1050745.4886666667,874477.6826666667
2006-06-30,1075498.58,963675.21,1049843.3046666668,872934.4726666666
2006-07-01,1166666.67,993589.74,1051267.8063333335,873029.4393333333
2006-07-02,1225783.48,930911.68,1057132.004,874596.391
2006-07-03,937321.94,689458.69,1054924.027,869159.544
2006-07-04,896011.4,740028.49,1044548.9083333333,862488.129
2006-07-05,1108974.36,685185.19,1048252.612,854344.7293333333
2006-07-06,1220797.72,648148.15,1045474.8343333334,846676.1633333334
2006-07-07,970797.72,787749.29,1047113.011,847056.0303333333
2006-07-08,1123219.37,1000000.0,1050080.7223333335,856267.8063333334
2006-07-09,1119658.12,1000000.0,1049629.6303333333,862369.4206666667
2006-07-10,989316.24,887464.39,1055940.1716666666,865052.2316666668
2006-07-11,1009971.51,1006410.26,1058005.6986666666,869112.061
2006-07-12,1151709.4,1195868.95,1059145.2996666667,879012.346
2006-07-13,1309829.06,1161680.91,1061923.0773333334,889055.081
2006-07-14,1153846.15,1055555.56,1060712.251,899311.4913333334
2006-07-15,1051994.3,680911.68,1060427.3506666666,896011.3963333333
2006-07-16,1084757.83,766381.77,1059786.325,889007.5976666666
2006-07-17,1089031.34,774216.52,1068760.684,883974.3589999999
2006-07-18,1147435.9,816239.32,1076927.8256666667,879487.1796666667
2006-07-19,1161680.91,851139.6,1083076.9233333333,879914.53
2006-07-20,1070512.82,973646.72,1079871.7950000002,885897.4360000001
2006-07-21,1203703.7,917378.92,1086234.568,888746.4389999999
2006-07-22,975071.23,834045.58,1092070.2756666667,886538.4616666667
2006-07-23,1008547.01,809116.81,1094135.8026666667,887321.9373333334
2006-07-24,910968.66,762820.51,1090147.1986666666,884947.7683333333
2006-07-25,1033475.78,925925.93,1087867.9963333332,884924.0266666667
2006-07-26,1155982.91,883190.88,1090954.4163333334,880246.9136666667
2006-07-27,1088319.09,955128.21,1088034.1883333332,878252.612
2006-07-28,1174501.42,853276.35,1088983.8556666668,874216.5246666668
2006-07-29,1061253.56,883903.13,1089221.2726666667,881101.6146666667
2006-07-30,800000.0,970797.72,1080037.9866666666,881339.0316666666
2006-07-31,888176.64,1084045.58,1070754.9856666666,884354.2263333334
2006-08-01,1222222.22,846866.1,1070636.277,881552.707
2006-08-02,1086894.59,957264.96,1075622.0320000001,890479.5826666667
2006-08-03,972222.22,820512.82,1078162.3926666668,893162.3936666667
2006-08-04,1077635.33,628917.38,1077117.7583333333,891286.8
2006-08-05,1118233.62,933760.68,1073698.9549999998,900807.2176666666
2006-08-06,1169515.67,902421.65,1080322.8866666667,904629.6296666667
2006-08-07,1150997.15,957977.21,1081248.8126666667,903228.8699999999
2006-08-08,977920.23,929487.18,1076524.2163333334,900878.4426666667
2006-08-09,925213.68,948717.95,1074387.4643333333,902920.228
2006-08-10,1028490.03,949430.2,1075004.7483333335,901020.8926666667
2006-08-11,1074074.07,1000000.0,1072416.904,894491.9276666667
2006-08-12,993589.74,1009971.51,1061875.5933333333,889434.9476666667
2006-08-13,1056267.81,894586.89,1058622.9819999998,884069.3253333332
2006-08-14,1129629.63,1028490.03,1061210.8263333335,895655.2703333333
2006-08-15,1128917.38,1049145.3,1062682.8113333334,905080.7213333334
2006-08-16,1381766.38,947293.45,1072440.646,910849.9523333333
2006-08-17,1118233.62,810541.31,1071467.2366666668,910660.0186666666
2006-08-18,1137464.39,707977.21,1070660.0193333335,905887.9389999999
2006-08-19,1299145.3,858974.36,1078281.1020000002,902065.527
2006-08-20,1257122.51,789886.04,1080061.729,897815.7643333334
2006-08-21,1255698.01,895299.15,1089415.955,899857.55
2006-08-22,1143162.39,862535.61,1093903.1343333335,901638.1766666666
2006-08-23,1146011.4,814102.56,1101737.8923333334,903347.5783333333
2006-08-24,1077635.33,678774.93,1103209.8773333333,895109.2116666667
2006-08-25,1188746.44,798433.05,1104301.995,892283.9506666666
2006-08-26,923789.17,1093304.84,1098817.6643333335,896889.8383333333
2006-08-27,1045584.05,1099002.85,1094520.4186666666,905080.7216666666
2006-08-28,803418.8,1034900.28,1085925.9266666668,910113.9600000001
2006-08-29,918803.42,982193.73,1089886.0406666668,910493.827
